,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:13:08.318579,Trump,72.7,9372,Harris,23.7,3051,100
2024-10-07 13:13:13.497406,Trump,72.7,9372,Harris,23.7,3051,100
2024-10-07 13:13:18.504647,Trump,72.7,9372,Harris,23.7,3051,100
2024-10-07 13:13:22.705850,Trump,72.7,9372,Harris,23.7,3051,100
2024-10-07 13:13:27.131658,Trump,72.7,9372,Harris,23.7,3051,100
2024-10-07 13:13:31.597301,Trump,72.7,9372,Harris,23.7,3051,100
2024-10-07 13:13:36.396377,Trump,72.7,9372,Harris,23.7,3051,100
2024-10-07 13:13:40.922044,Trump,72.7,9372,Harris,23.7,3051,100
2024-10-07 13:13:46.010719,Trump,72.7,9372,Harris,23.7,3051,100
2024-10-07 13:13:51.313015,Trump,72.7,9372,Harris,23.7,3051,100
