,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:13:08.365469,Trump,74.6,1731,Harris,23.6,547,100
2024-10-07 13:13:13.544684,Trump,74.6,1731,Harris,23.6,547,100
2024-10-07 13:13:18.545227,Trump,74.6,1731,Harris,23.6,547,100
2024-10-07 13:13:22.773253,Trump,74.6,1731,Harris,23.6,547,100
2024-10-07 13:13:27.220664,Trump,74.6,1731,Harris,23.6,547,100
2024-10-07 13:13:31.647183,Trump,74.6,1731,Harris,23.6,547,100
2024-10-07 13:13:36.430526,Trump,74.6,1731,Harris,23.6,547,100
2024-10-07 13:13:40.964815,Trump,74.6,1731,Harris,23.6,547,100
2024-10-07 13:13:46.068575,Trump,74.6,1731,Harris,23.6,547,100
2024-10-07 13:13:51.365250,Trump,74.6,1731,Harris,23.6,547,100
