,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:13:08.318579,Trump,54.2,16113,Harris,42.8,12735,100
2024-10-07 13:13:13.497406,Trump,54.2,16113,Harris,42.8,12735,100
2024-10-07 13:13:18.489020,Trump,54.2,16113,Harris,42.8,12735,100
2024-10-07 13:13:22.700851,Trump,54.2,16113,Harris,42.8,12735,100
2024-10-07 13:13:27.124897,Trump,54.2,16113,Harris,42.8,12735,100
2024-10-07 13:13:31.597301,Trump,54.2,16113,Harris,42.8,12735,100
2024-10-07 13:13:36.391605,Trump,54.2,16113,Harris,42.8,12735,100
2024-10-07 13:13:40.919041,Trump,54.2,16113,Harris,42.8,12735,100
2024-10-07 13:13:45.994677,Trump,54.2,16113,Harris,42.8,12735,100
2024-10-07 13:13:51.313015,Trump,54.2,16113,Harris,42.8,12735,100
