,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:13:08.334210,Trump,76.2,16741,Harris,20.7,4557,100
2024-10-07 13:13:13.513035,Trump,76.2,16741,Harris,20.7,4557,100
2024-10-07 13:13:18.504647,Trump,76.2,16741,Harris,20.7,4557,100
2024-10-07 13:13:22.712054,Trump,76.2,16741,Harris,20.7,4557,100
2024-10-07 13:13:27.153045,Trump,76.2,16741,Harris,20.7,4557,100
2024-10-07 13:13:31.614356,Trump,76.2,16741,Harris,20.7,4557,100
2024-10-07 13:13:36.406375,Trump,76.2,16741,Harris,20.7,4557,100
2024-10-07 13:13:40.928043,Trump,76.2,16741,Harris,20.7,4557,100
2024-10-07 13:13:46.012421,Trump,76.2,16741,Harris,20.7,4557,100
2024-10-07 13:13:51.336075,Trump,76.2,16741,Harris,20.7,4557,100
