,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:13:08.365469,Trump,69.1,17528,Harris,28.7,7288,100
2024-10-07 13:13:13.544684,Trump,69.1,17528,Harris,28.7,7288,100
2024-10-07 13:13:18.545227,Trump,69.1,17528,Harris,28.7,7288,100
2024-10-07 13:13:22.769253,Trump,69.1,17528,Harris,28.7,7288,100
2024-10-07 13:13:27.214663,Trump,69.1,17528,Harris,28.7,7288,100
2024-10-07 13:13:31.646681,Trump,69.1,17528,Harris,28.7,7288,100
2024-10-07 13:13:36.430526,Trump,69.1,17528,Harris,28.7,7288,100
2024-10-07 13:13:40.950699,Trump,69.1,17528,Harris,28.7,7288,100
2024-10-07 13:13:46.063577,Trump,69.1,17528,Harris,28.7,7288,100
2024-10-07 13:13:51.364691,Trump,69.1,17528,Harris,28.7,7288,100
