,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:13:08.349841,Trump,84.5,2067,Harris,13.5,330,100
2024-10-07 13:13:13.529054,Trump,84.5,2067,Harris,13.5,330,100
2024-10-07 13:13:18.534786,Trump,84.5,2067,Harris,13.5,330,100
2024-10-07 13:13:22.746968,Trump,84.5,2067,Harris,13.5,330,100
2024-10-07 13:13:27.192662,Trump,84.5,2067,Harris,13.5,330,100
2024-10-07 13:13:31.636146,Trump,84.5,2067,Harris,13.5,330,100
2024-10-07 13:13:36.421377,Trump,84.5,2067,Harris,13.5,330,100
2024-10-07 13:13:40.946691,Trump,84.5,2067,Harris,13.5,330,100
2024-10-07 13:13:46.052065,Trump,84.5,2067,Harris,13.5,330,100
2024-10-07 13:13:51.346239,Trump,84.5,2067,Harris,13.5,330,100
