,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:05:36.526750,Trump,71.4,8406,Harris,27.8,3274,100
2024-10-07 13:05:51.702248,Trump,71.4,8406,Harris,27.8,3274,100
2024-10-07 13:06:07.170123,Trump,71.4,8406,Harris,27.8,3274,100
2024-10-07 13:06:22.706242,Trump,71.4,8406,Harris,27.8,3274,100
2024-10-07 13:06:38.539734,Trump,71.4,8406,Harris,27.8,3274,100
2024-10-07 13:06:54.849003,Trump,71.4,8406,Harris,27.8,3274,100
