,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:05:36.619311,Harris,69.6,24568,Trump,29.6,10441,100
2024-10-07 13:05:51.819692,Harris,69.6,24568,Trump,29.6,10441,100
2024-10-07 13:06:07.278451,Harris,69.6,24568,Trump,29.6,10441,100
2024-10-07 13:06:22.801600,Harris,69.6,24568,Trump,29.6,10441,100
2024-10-07 13:06:38.657783,Harris,69.6,24568,Trump,29.6,10441,100
2024-10-07 13:06:54.956883,Harris,69.6,24568,Trump,29.6,10441,100
