,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:05:36.939410,Trump,65.2,2825,Harris,34.3,1488,100
2024-10-07 13:05:52.194844,Trump,65.2,2825,Harris,34.3,1488,100
2024-10-07 13:06:07.750092,Trump,65.2,2825,Harris,34.3,1488,100
2024-10-07 13:06:23.124894,Trump,65.2,2825,Harris,34.3,1488,100
2024-10-07 13:06:38.995052,Trump,65.2,2825,Harris,34.3,1488,100
2024-10-07 13:06:55.316499,Trump,65.2,2825,Harris,34.3,1488,100
