,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:05:36.775546,Trump,71.8,12007,Harris,27.3,4558,100
2024-10-07 13:05:52.002322,Trump,71.8,12007,Harris,27.3,4558,100
2024-10-07 13:06:07.540229,Trump,71.8,12007,Harris,27.3,4558,100
2024-10-07 13:06:22.951221,Trump,71.8,12007,Harris,27.3,4558,100
2024-10-07 13:06:38.804737,Trump,71.8,12007,Harris,27.3,4558,100
2024-10-07 13:06:55.118337,Trump,71.8,12007,Harris,27.3,4558,100
