,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:05:36.508747,Trump,90.2,6993,Harris,9.0,700,100
2024-10-07 13:05:51.682245,Trump,90.2,6993,Harris,9.0,700,100
2024-10-07 13:06:07.149827,Trump,90.2,6993,Harris,9.0,700,100
2024-10-07 13:06:22.685993,Trump,90.2,6993,Harris,9.0,700,100
2024-10-07 13:06:38.516729,Trump,90.2,6993,Harris,9.0,700,100
2024-10-07 13:06:54.819207,Trump,90.2,6993,Harris,9.0,700,100
