2024-11-05 20:14:58.349952,16499,3,22.900,12,75.600,51.900
2024-11-05 20:20:57.172482,16499,3,22.900,12,75.600,51.900
2024-11-05 20:21:32.921352,16499,3,22.900,12,75.600,51.900
2024-11-05 20:22:00.374161,16499,3,22.900,12,75.600,51.900
2024-11-05 20:22:41.254573,16499,3,22.900,12,75.600,51.900
2024-11-05 20:23:13.934303,16499,3,22.900,12,75.600,51.900
2024-11-05 20:23:52.254019,16499,3,22.900,12,75.600,51.900
2024-11-05 20:24:27.092825,16499,3,22.900,12,75.600,51.900
2024-11-05 20:24:59.524874,16499,3,22.900,12,75.600,51.900
2024-11-05 20:25:28.549943,16499,3,22.900,12,75.600,51.900
2024-11-05 20:25:54.493436,16499,3,22.900,12,75.600,51.900
2024-11-05 20:26:21.839290,16499,3,22.900,12,75.600,51.900
2024-11-05 20:26:50.264597,16499,3,22.900,12,75.600,51.900
2024-11-05 20:27:16.242246,16499,3,22.900,12,75.600,51.900
2024-11-05 20:27:51.201412,16499,3,22.900,12,75.600,51.900
2024-11-05 20:28:30.249070,16499,3,22.900,12,75.600,51.900
2024-11-05 20:29:06.933767,16499,3,22.900,12,75.600,51.900
2024-11-05 20:29:45.080153,16499,3,22.900,12,75.600,51.900
2024-11-05 20:30:18.230841,16499,3,22.900,12,75.600,51.900
2024-11-05 20:30:45.301145,16499,3,22.900,12,75.600,51.900
2024-11-05 20:31:21.562393,16499,3,22.900,12,75.600,51.900
2024-11-05 20:31:51.892329,16499,3,22.900,12,75.600,51.900
2024-11-05 20:32:26.612779,16499,3,22.900,12,75.600,51.900
2024-11-05 20:33:02.981591,16499,3,22.900,12,75.600,51.900
2024-11-05 20:33:32.963577,16499,3,22.900,12,75.600,51.900
2024-11-05 20:34:00.139832,16499,3,22.900,12,75.600,51.900
2024-11-05 20:34:30.047424,16499,3,22.900,12,75.600,51.900
2024-11-05 20:35:02.328308,16499,3,22.900,12,75.600,51.900
2024-11-05 20:58:46.448677,16499,3,22.900,12,75.600,51.900
2024-11-05 20:59:24.208004,16499,3,22.900,12,75.600,51.900
2024-11-05 21:00:02.238497,16499,3,22.900,12,75.600,51.900
2024-11-05 21:00:45.149166,30498,7,25.500,22,73.400,95.000
2024-11-05 21:01:21.948187,30498,7,25.500,22,73.400,95.000
2024-11-05 21:01:55.982774,30498,7,25.500,22,73.400,95.000
2024-11-05 21:02:19.864967,30498,7,25.500,22,73.400,95.000
2024-11-05 21:02:52.122087,30498,7,25.500,22,73.400,95.000
2024-11-05 21:03:23.650789,30498,7,25.500,22,73.400,95.000
2024-11-05 21:04:02.918652,30498,7,25.500,22,73.400,95.000
2024-11-05 21:04:34.860821,30498,7,25.500,22,73.400,95.000
2024-11-05 21:05:06.437762,30498,7,25.500,22,73.400,95.000
2024-11-05 21:05:27.633565,30498,7,25.500,22,73.400,95.000
2024-11-05 21:06:01.456539,30498,7,25.500,22,73.400,95.000
2024-11-05 21:06:35.200105,30498,7,25.500,22,73.400,95.000
2024-11-05 21:07:04.604188,30498,7,25.500,22,73.400,95.000
2024-11-05 21:07:36.077025,30498,7,25.500,22,73.400,95.000
2024-11-05 21:07:58.997607,30498,7,25.500,22,73.400,95.000
2024-11-05 21:08:30.572296,30498,7,25.500,22,73.400,95.000
2024-11-05 21:08:58.641049,30498,7,25.500,22,73.400,95.000
2024-11-05 21:09:28.496590,30498,7,25.500,22,73.400,95.000
2024-11-05 21:09:57.541181,30498,7,25.500,22,73.400,95.000
2024-11-05 21:10:22.667912,30498,7,25.500,22,73.400,95.000
2024-11-05 21:10:46.727895,30498,7,25.500,22,73.400,95.000
2024-11-05 21:11:18.831143,30498,7,25.500,22,73.400,95.000
2024-11-05 21:11:51.166698,30498,7,25.500,22,73.400,95.000
2024-11-05 21:12:26.545793,30498,7,25.500,22,73.400,95.000
2024-11-05 21:12:56.100997,30498,7,25.500,22,73.400,95.000
2024-11-05 21:13:28.710784,30498,7,25.500,22,73.400,95.000
2024-11-05 21:14:00.407548,30498,7,25.500,22,73.400,95.000
2024-11-05 21:14:25.313532,30498,7,25.500,22,73.400,95.000
2024-11-05 21:14:55.598925,30498,7,25.500,22,73.400,95.000
2024-11-05 21:15:22.012822,30498,7,25.500,22,73.400,95.000
2024-11-05 21:15:54.914843,30498,7,25.500,22,73.400,95.000
2024-11-05 21:16:19.905263,30498,7,25.500,22,73.400,95.000
2024-11-05 21:17:00.005453,30498,7,25.500,22,73.400,95.000
2024-11-05 21:17:40.869665,30498,7,25.500,22,73.400,95.000
2024-11-05 21:48:54.048548,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:49:16.934629,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:49:52.014246,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:50:17.754029,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:50:49.902677,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:51:15.472049,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:51:44.727763,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:52:15.923473,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:52:42.484220,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:53:12.242356,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:53:37.435107,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:54:13.350770,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:54:41.110894,30498,7768,25.500,22376,73.400,95.000
2024-11-05 21:55:13.361804,30498,7768,25.500,22376,73.400,95.000
