2024-11-05 20:14:58.349952,1253,524,41.800,712,56.800,27.000
2024-11-05 20:20:57.172482,1253,524,41.800,712,56.800,27.000
2024-11-05 20:21:32.921352,1253,524,41.800,712,56.800,27.000
2024-11-05 20:22:00.374161,1253,524,41.800,712,56.800,27.000
2024-11-05 20:22:41.254573,1253,524,41.800,712,56.800,27.000
2024-11-05 20:23:13.934303,1253,524,41.800,712,56.800,27.000
2024-11-05 20:24:27.092825,1750,758,43.300,969,55.400,37.700
2024-11-05 20:24:59.524874,1750,758,43.300,969,55.400,37.700
2024-11-05 20:25:28.549943,1750,758,43.300,969,55.400,37.700
2024-11-05 20:25:54.493436,1750,758,43.300,969,55.400,37.700
2024-11-05 20:26:21.839290,1750,758,43.300,969,55.400,37.700
2024-11-05 20:26:50.264597,1750,758,43.300,969,55.400,37.700
2024-11-05 20:27:16.242246,1750,758,43.300,969,55.400,37.700
2024-11-05 20:27:51.201412,1750,758,43.300,969,55.400,37.700
2024-11-05 20:28:30.249070,1750,758,43.300,969,55.400,37.700
2024-11-05 20:29:06.933767,1750,758,43.300,969,55.400,37.700
2024-11-05 20:29:45.080153,1750,758,43.300,969,55.400,37.700
2024-11-05 20:30:18.230841,1750,758,43.300,969,55.400,37.700
2024-11-05 20:30:45.301145,1750,758,43.300,969,55.400,37.700
2024-11-05 20:31:21.562393,1750,758,43.300,969,55.400,37.700
2024-11-05 20:31:51.892329,1750,758,43.300,969,55.400,37.700
2024-11-05 20:32:26.612779,1750,758,43.300,969,55.400,37.700
2024-11-05 20:33:02.981591,1750,758,43.300,969,55.400,37.700
2024-11-05 20:33:32.963577,1750,758,43.300,969,55.400,37.700
2024-11-05 20:34:00.139832,1750,758,43.300,969,55.400,37.700
2024-11-05 20:34:30.047424,1750,758,43.300,969,55.400,37.700
2024-11-05 20:35:02.328308,1750,758,43.300,969,55.400,37.700
2024-11-05 20:58:46.448677,1750,758,43.300,969,55.400,37.700
2024-11-05 20:59:24.208004,1750,758,43.300,969,55.400,37.700
2024-11-05 21:00:02.238497,1750,758,43.300,969,55.400,37.700
2024-11-05 21:00:45.149166,1750,758,43.300,969,55.400,37.700
2024-11-05 21:01:21.948187,2144,1,49.900,1,48.800,46.200
2024-11-05 21:01:55.982774,2144,1,49.900,1,48.800,46.200
2024-11-05 21:02:19.864967,2144,1,49.900,1,48.800,46.200
2024-11-05 21:02:52.122087,2144,1,49.900,1,48.800,46.200
2024-11-05 21:03:23.650789,2144,1,49.900,1,48.800,46.200
2024-11-05 21:04:02.918652,2144,1,49.900,1,48.800,46.200
2024-11-05 21:04:34.860821,2144,1,49.900,1,48.800,46.200
2024-11-05 21:05:06.437762,2144,1,49.900,1,48.800,46.200
2024-11-05 21:05:27.633565,2144,1,49.900,1,48.800,46.200
2024-11-05 21:06:01.456539,2144,1,49.900,1,48.800,46.200
2024-11-05 21:06:35.200105,2144,1,49.900,1,48.800,46.200
2024-11-05 21:07:04.604188,2144,1,49.900,1,48.800,46.200
