,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported
2024-11-05 20:20:57.172482,9147,1,14.600,7,85.100,95.000
2024-11-05 20:21:32.921352,9147,1,14.600,7,85.100,95.000
2024-11-05 20:22:00.374161,9147,1,14.600,7,85.100,95.000
2024-11-05 20:22:41.254573,9147,1,14.600,7,85.100,95.000
2024-11-05 20:23:13.934303,9147,1,14.600,7,85.100,95.000
2024-11-05 20:23:52.254019,9147,1,14.600,7,85.100,95.000
2024-11-05 20:24:27.092825,9147,1,14.600,7,85.100,95.000
2024-11-05 20:24:59.524874,9147,1,14.600,7,85.100,95.000
2024-11-05 20:25:28.549943,9147,1,14.600,7,85.100,95.000
2024-11-05 20:25:54.493436,9147,1,14.600,7,85.100,95.000
2024-11-05 20:26:21.839290,9147,1,14.600,7,85.100,95.000
2024-11-05 20:26:50.264597,9147,1,14.600,7,85.100,95.000
2024-11-05 20:27:16.242246,9147,1,14.600,7,85.100,95.000
2024-11-05 20:27:51.201412,9147,1,14.600,7,85.100,95.000
2024-11-05 20:28:30.249070,9147,1,14.600,7,85.100,95.000
2024-11-05 20:29:06.933767,9147,1,14.600,7,85.100,95.000
2024-11-05 20:29:45.080153,9147,1,14.600,7,85.100,95.000
2024-11-05 20:30:18.230841,9147,1,14.600,7,85.100,95.000
2024-11-05 20:30:45.301145,9147,1,14.600,7,85.100,95.000
2024-11-05 20:31:21.562393,9147,1,14.600,7,85.100,95.000
2024-11-05 20:31:51.892329,9147,1,14.600,7,85.100,95.000
2024-11-05 20:32:26.612779,9147,1,14.600,7,85.100,95.000
2024-11-05 20:33:02.981591,9147,1,14.600,7,85.100,95.000
2024-11-05 20:33:32.963577,9147,1,14.600,7,85.100,95.000
2024-11-05 20:34:00.139832,9147,1,14.600,7,85.100,95.000
2024-11-05 20:34:30.047424,9147,1,14.600,7,85.100,95.000
2024-11-05 20:35:02.328308,9147,1,14.600,7,85.100,95.000
2024-11-05 20:58:46.448677,9147,1,14.600,7,85.100,95.000
2024-11-05 20:59:24.208004,9147,1,14.600,7,85.100,95.000
2024-11-05 21:00:02.238497,9147,1,14.600,7,85.100,95.000
2024-11-05 21:00:45.149166,9147,1,14.600,7,85.100,95.000
2024-11-05 21:01:21.948187,9147,1,14.600,7,85.100,95.000
2024-11-05 21:01:55.982774,9147,1,14.600,7,85.100,95.000
2024-11-05 21:02:19.864967,9147,1,14.600,7,85.100,95.000
2024-11-05 21:02:52.122087,9147,1,14.600,7,85.100,95.000
2024-11-05 21:03:23.650789,9147,1,14.600,7,85.100,95.000
2024-11-05 21:04:02.918652,9147,1,14.600,7,85.100,95.000
2024-11-05 21:04:34.860821,9147,1,14.600,7,85.100,95.000
2024-11-05 21:05:06.437762,9147,1,14.600,7,85.100,95.000
2024-11-05 21:05:27.633565,9147,1,14.600,7,85.100,95.000
2024-11-05 21:06:01.456539,9147,1,14.600,7,85.100,95.000
2024-11-05 21:06:35.200105,9147,1,14.600,7,85.100,95.000
2024-11-05 21:07:04.604188,9147,1,14.600,7,85.100,95.000
2024-11-05 21:07:36.077025,9147,1,14.600,7,85.100,95.000
2024-11-05 21:07:58.997607,9147,1,14.600,7,85.100,95.000
2024-11-05 21:08:30.572296,9147,1,14.600,7,85.100,95.000
2024-11-05 21:08:58.641049,9147,1,14.600,7,85.100,95.000
2024-11-05 21:09:28.496590,9147,1,14.600,7,85.100,95.000
2024-11-05 21:09:57.541181,9147,1,14.600,7,85.100,95.000
2024-11-05 21:10:22.667912,9147,1,14.600,7,85.100,95.000
2024-11-05 21:10:46.727895,9147,1,14.600,7,85.100,95.000
2024-11-05 21:11:18.831143,9147,1,14.600,7,85.100,95.000
2024-11-05 21:11:51.166698,9147,1,14.600,7,85.100,95.000
2024-11-05 21:12:26.545793,9147,1,14.600,7,85.100,95.000
2024-11-05 21:12:56.100997,9147,1,14.600,7,85.100,95.000
2024-11-05 21:13:28.710784,9147,1,14.600,7,85.100,95.000
2024-11-05 21:14:00.407548,9147,1,14.600,7,85.100,95.000
2024-11-05 21:14:25.313532,9147,1,14.600,7,85.100,95.000
2024-11-05 21:14:55.598925,9147,1,14.600,7,85.100,95.000
2024-11-05 21:15:22.012822,9147,1,14.600,7,85.100,95.000
2024-11-05 21:15:54.914843,9147,1,14.600,7,85.100,95.000
2024-11-05 21:16:19.905263,9147,1,14.600,7,85.100,95.000
2024-11-05 21:17:00.005453,9147,1,14.600,7,85.100,95.000
2024-11-05 21:17:40.869665,9147,1,14.600,7,85.100,95.000
2024-11-05 21:48:54.048548,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:49:16.934629,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:49:52.014246,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:50:17.754029,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:50:49.902677,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:51:15.472049,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:51:44.727763,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:52:15.923473,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:52:42.484220,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:53:12.242356,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:53:37.435107,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:54:13.350770,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:54:41.110894,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:55:13.361804,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:55:50.053842,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:56:17.482361,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:56:50.814857,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:57:14.345298,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:57:46.928868,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:58:20.469041,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:58:45.538023,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:59:12.957716,9147,1331,14.600,7786,85.100,95.000
2024-11-05 21:59:39.747988,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:00:05.582104,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:00:35.278323,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:01:04.071643,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:01:30.380281,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:01:59.577596,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:02:23.795368,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:02:46.433158,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:03:15.658360,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:03:44.236509,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:04:05.980703,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:04:31.779590,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:04:59.573628,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:05:22.582334,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:05:56.140635,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:06:27.299210,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:06:59.280754,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:07:27.658712,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:07:57.492956,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:08:34.219166,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:09:08.176822,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:09:33.661383,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:10:01.546113,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:10:37.113812,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:11:04.414835,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:11:37.397950,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:12:10.753009,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:12:37.601027,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:14:27.393690,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:14:50.858370,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:15:13.371038,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:15:36.651112,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:15:59.063697,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:16:27.868284,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:17:02.489879,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:17:36.116049,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:18:04.863097,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:18:40.096804,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:19:14.956560,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:19:42.790257,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:20:11.349633,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:20:43.979730,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:21:08.463702,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:21:43.884628,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:22:11.622542,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:22:41.761822,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:23:04.214524,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:23:31.971234,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:24:02.322476,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:24:39.803155,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:25:16.313521,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:25:51.450614,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:26:19.800610,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:26:54.567427,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:27:30.007201,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:28:03.958164,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:28:31.851703,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:29:09.077408,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:29:38.759431,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:30:03.625574,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:30:32.831770,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:31:08.561842,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:31:39.051028,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:32:12.544225,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:32:39.219616,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:33:04.168969,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:33:34.256697,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:34:11.362856,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:34:51.241791,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:35:24.505113,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:35:58.683846,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:36:30.263772,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:36:58.502420,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:37:24.732859,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:37:52.605737,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:38:28.356807,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:39:07.471865,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:39:40.066382,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:40:06.322512,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:40:29.568927,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:40:56.258383,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:41:30.522023,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:42:05.471203,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:42:38.419493,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:43:12.646503,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:43:47.503309,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:44:22.891995,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:44:59.940425,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:45:45.720419,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:46:17.377022,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:46:43.755116,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:47:19.354605,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:47:58.271070,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:48:23.277654,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:48:52.105133,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:49:25.498387,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:49:57.142230,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:50:19.906216,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:50:48.747992,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:51:17.874930,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:51:54.291319,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:52:28.106697,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:52:54.396640,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:53:24.625613,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:53:51.545396,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:54:18.011716,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:54:45.456446,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:55:14.467301,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:55:40.071545,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:56:17.631959,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:56:43.730311,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:57:13.656322,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:57:42.727365,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:58:14.398466,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:58:46.594289,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:59:16.300202,9147,1331,14.600,7786,85.100,95.000
2024-11-05 22:59:48.833454,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:00:22.241278,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:00:52.225328,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:01:25.333723,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:01:59.067391,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:02:34.192882,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:03:13.515018,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:03:49.942905,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:04:22.120777,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:04:51.011958,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:05:24.224023,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:05:54.314524,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:06:21.185176,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:06:45.205510,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:07:14.878720,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:07:50.028556,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:08:23.375834,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:08:55.702868,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:09:29.050107,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:10:02.305966,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:10:32.080803,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:11:01.513680,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:11:29.582936,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:12:06.658840,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:12:39.471164,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:13:11.631848,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:13:38.673900,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:14:03.179145,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:14:32.160988,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:14:59.943057,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:15:32.782957,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:15:58.013314,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:16:21.716354,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:16:58.196473,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:17:30.177110,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:17:58.995616,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:18:28.416302,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:18:58.159199,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:19:34.277242,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:20:01.439409,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:20:36.133014,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:21:02.358074,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:21:30.248053,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:21:57.981540,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:22:38.172810,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:23:12.824646,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:23:49.837799,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:24:14.966861,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:24:42.705433,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:25:19.936970,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:25:56.752991,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:26:29.846809,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:27:01.279875,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:27:43.873367,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:28:31.354879,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:29:04.119107,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:29:31.117263,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:30:08.158613,9147,1331,14.600,7786,85.100,95.000
2024-11-05 23:30:51.664429,9147,1331,14.600,7786,85.100,95.000
