,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported
2024-11-05 20:20:57.172482,2266,1,62.600,818,36.100,79.700
2024-11-05 20:21:32.921352,2266,1,62.600,818,36.100,79.700
2024-11-05 20:22:00.374161,2266,1,62.600,818,36.100,79.700
2024-11-05 20:22:41.254573,2266,1,62.600,818,36.100,79.700
2024-11-05 20:23:13.934303,2266,1,62.600,818,36.100,79.700
2024-11-05 20:23:52.254019,2266,1,62.600,818,36.100,79.700
2024-11-05 20:24:27.092825,2266,1,62.600,818,36.100,79.700
2024-11-05 20:24:59.524874,2557,1,64.500,874,34.200,89.900
2024-11-05 20:25:28.549943,2557,1,64.500,874,34.200,89.900
2024-11-05 20:25:54.493436,2557,1,64.500,874,34.200,89.900
2024-11-05 20:26:21.839290,2557,1,64.500,874,34.200,89.900
2024-11-05 20:26:50.264597,2557,1,64.500,874,34.200,89.900
2024-11-05 20:27:16.242246,2557,1,64.500,874,34.200,89.900
2024-11-05 20:27:51.201412,2557,1,64.500,874,34.200,89.900
2024-11-05 20:28:30.249070,2557,1,64.500,874,34.200,89.900
2024-11-05 20:29:06.933767,2557,1,64.500,874,34.200,89.900
2024-11-05 20:29:45.080153,2557,1,64.500,874,34.200,89.900
2024-11-05 20:30:18.230841,2557,1,64.500,874,34.200,89.900
2024-11-05 20:30:45.301145,2557,1,64.500,874,34.200,89.900
2024-11-05 20:31:21.562393,2557,1,64.500,874,34.200,89.900
2024-11-05 20:31:51.892329,2557,1,64.500,874,34.200,89.900
2024-11-05 20:32:26.612779,2557,1,64.500,874,34.200,89.900
2024-11-05 20:33:02.981591,2557,1,64.500,874,34.200,89.900
2024-11-05 20:33:32.963577,2557,1,64.500,874,34.200,89.900
2024-11-05 20:34:00.139832,2557,1,64.500,874,34.200,89.900
2024-11-05 20:34:30.047424,2557,1,64.500,874,34.200,89.900
2024-11-05 20:35:02.328308,2557,1,64.500,874,34.200,89.900
2024-11-05 20:58:46.448677,2557,1,64.500,874,34.200,89.900
2024-11-05 20:59:24.208004,2557,1,64.500,874,34.200,89.900
2024-11-05 21:00:02.238497,2557,1,64.500,874,34.200,89.900
2024-11-05 21:00:45.149166,2557,1,64.500,874,34.200,89.900
2024-11-05 21:01:21.948187,2557,1,64.500,874,34.200,89.900
2024-11-05 21:01:55.982774,2557,1,64.500,874,34.200,89.900
2024-11-05 21:02:19.864967,2557,1,64.500,874,34.200,89.900
