,Datetime_Extraction,Total_Votes,State,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
36,2024-11-06 01:16:27.240791,1577582.00,Oregon,889507.00,54.00,688075.00,42.00,67.15,18322.00,7503.00,10819.00,40.95,59.05
37,2024-11-06 01:17:07.735514,1430513.00,Oregon,807784.00,55.00,622729.00,42.00,60.90,-147069.00,-65346.00,-81723.00,44.43,55.57
38,2024-11-06 01:20:30.221270,1579716.00,Oregon,890537.00,54.00,689179.00,42.00,67.24,149203.00,66450.00,82753.00,44.54,55.46
55,2024-11-06 11:16:01.434136,1671477.00,Oregon,941413.00,54.00,730064.00,42.00,73.15,308.00,259.00,49.00,84.09,15.91
56,2024-11-06 12:01:13.680338,1670976.00,Oregon,941518.00,54.00,729458.00,42.00,73.13,-501.00,-606.00,105.00,120.96,-20.96
57,2024-11-06 16:31:29.819575,1671181.00,Oregon,941600.00,54.00,729581.00,42.00,72.76,205.00,123.00,82.00,60.00,40.00
