,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:18:53.841643,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:19:02.624840,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:19:11.206804,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:19:19.806557,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:19:28.407268,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:19:36.758864,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:19:46.523894,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:19:55.990580,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:20:05.151084,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:20:15.080970,Trump,61.8,4834,Harris,36.6,2860,100
2024-10-07 13:20:24.090245,Trump,61.8,4834,Harris,36.6,2860,100
