,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:18:54.073451,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:19:02.864282,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:19:11.458673,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:19:20.040863,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:19:28.624093,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:19:37.094032,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:19:46.749022,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:19:56.223980,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:20:05.400761,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:20:15.300509,Trump,58.8,33851,Harris,39.6,22789,100
2024-10-07 13:20:24.318477,Trump,58.8,33851,Harris,39.6,22789,100
