,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:18:53.924568,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:19:02.729851,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:19:11.291021,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:19:19.903749,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:19:28.483943,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:19:36.864836,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:19:46.607211,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:19:56.073747,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:20:05.235108,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:20:15.156885,Trump,60.8,2438,Harris,38.2,1533,100
2024-10-07 13:20:24.172003,Trump,60.8,2438,Harris,38.2,1533,100
