,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:18:53.941908,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:19:02.741625,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:19:11.328358,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:19:19.926725,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:19:28.509945,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:19:36.893885,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:19:46.623029,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:19:56.107035,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:20:05.265953,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:20:15.181951,Trump,56.3,4821,Harris,42.6,3647,100
2024-10-07 13:20:24.190276,Trump,56.3,4821,Harris,42.6,3647,100
