,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:18:53.909956,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:19:02.711346,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:19:11.283194,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:19:19.884747,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:19:28.462945,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:19:36.836498,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:19:46.589361,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:19:56.071747,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:20:05.216812,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:20:15.123689,Trump,65.0,3285,Harris,34.1,1721,100
2024-10-07 13:20:24.153493,Trump,65.0,3285,Harris,34.1,1721,100
