,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:18:54.041187,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:19:02.833012,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:19:11.425024,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:19:20.008056,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:19:28.587610,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:19:37.038502,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:19:46.707600,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:19:56.201880,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:20:05.357089,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:20:15.264271,Harris,50.0,18108,Trump,48.3,17493,100
2024-10-07 13:20:24.286474,Harris,50.0,18108,Trump,48.3,17493,100
