,Datetime_Extraction,Total_Votes,State,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
0,2024-11-05 13:57:33.481434,0.00,Indiana,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2024-11-05 17:06:07.133829,3516.00,Indiana,2560.00,70.00,956.00,26.00,0.00,3516.00,956.00,2560.00,27.19,72.81
2,2024-11-05 17:09:33.000574,12508.00,Indiana,9106.00,71.00,3402.00,26.00,0.00,8992.00,2446.00,6546.00,27.20,72.80
3,2024-11-05 17:11:01.675861,18050.00,Indiana,13302.00,72.00,4748.00,25.00,0.00,5542.00,1346.00,4196.00,24.29,75.71
4,2024-11-05 17:11:17.563644,31765.00,Indiana,22847.00,70.00,8918.00,27.00,0.00,13715.00,4170.00,9545.00,30.40,69.60
5,2024-11-05 17:20:01.722251,56938.00,Indiana,15856.00,27.00,41082.00,71.00,0.00,25173.00,32164.00,-6991.00,127.77,-27.77
6,2024-11-05 17:21:56.852825,70421.00,Indiana,19335.00,27.00,51086.00,71.00,0.00,13483.00,10004.00,3479.00,74.20,25.80
7,2024-11-05 17:22:17.556879,144449.00,Indiana,54584.00,37.00,89865.00,61.00,0.00,74028.00,38779.00,35249.00,52.38,47.62
8,2024-11-05 17:32:20.156486,156079.00,Indiana,57716.00,36.00,98363.00,62.00,5.06,11630.00,8498.00,3132.00,73.07,26.93
9,2024-11-05 17:36:33.174767,267265.00,Indiana,113918.00,42.00,153347.00,56.00,8.66,111186.00,54984.00,56202.00,49.45,50.55
10,2024-11-05 17:38:36.264,273893.00,Indiana,115965.00,41.00,157928.00,56.00,8.88,6628.00,4581.00,2047.00,69.12,30.88
11,2024-11-05 17:40:06.723338,280962.00,Indiana,117309.00,41.00,163653.00,57.00,9.10,7069.00,5725.00,1344.00,80.99,19.01
12,2024-11-05 17:44:41.927197,303892.00,Indiana,126516.00,41.00,177376.00,57.00,9.85,22930.00,13723.00,9207.00,59.85,40.15
13,2024-11-05 17:46:49.324561,304066.00,Indiana,126570.00,41.00,177496.00,57.00,9.86,174.00,120.00,54.00,68.97,31.03
14,2024-11-05 17:49:09.906757,308291.00,Indiana,127614.00,40.00,180677.00,57.00,9.99,4225.00,3181.00,1044.00,75.29,24.71
15,2024-11-05 17:52:02.176878,309904.00,Indiana,128028.00,40.00,181876.00,57.00,10.05,1613.00,1199.00,414.00,74.33,25.67
16,2024-11-05 17:52:49.676343,310741.00,Indiana,128830.00,40.00,181911.00,57.00,10.14,837.00,35.00,802.00,4.18,95.82
17,2024-11-05 17:55:28.808554,316634.00,Indiana,130285.00,40.00,186349.00,57.00,10.33,5893.00,4438.00,1455.00,75.31,24.69
18,2024-11-05 17:56:04.422871,331789.00,Indiana,134400.00,39.00,197389.00,58.00,10.82,15155.00,11040.00,4115.00,72.85,27.15
19,2024-11-05 17:57:16.609016,333947.00,Indiana,134400.00,39.00,199547.00,58.00,10.82,2158.00,2158.00,0.00,100.00,0.00
20,2024-11-05 17:58:04.683263,356982.00,Indiana,140137.00,38.00,216845.00,59.00,11.57,23035.00,17298.00,5737.00,75.09,24.91
21,2024-11-05 17:58:49.575334,376955.00,Indiana,145521.00,38.00,231434.00,60.00,12.22,19973.00,14589.00,5384.00,73.04,26.96
22,2024-11-05 18:01:28.369535,387276.00,Indiana,148124.00,37.00,239152.00,60.00,12.56,10321.00,7718.00,2603.00,74.78,25.22
23,2024-11-05 18:01:46.663563,391463.00,Indiana,148988.00,37.00,242475.00,61.00,12.69,4187.00,3323.00,864.00,79.36,20.64
24,2024-11-05 18:03:08.229871,419865.00,Indiana,161677.00,37.00,258188.00,60.00,13.62,28402.00,15713.00,12689.00,55.32,44.68
25,2024-11-05 18:03:28.881366,421244.00,Indiana,162013.00,37.00,259231.00,60.00,13.66,1379.00,1043.00,336.00,75.63,24.37
26,2024-11-05 18:03:51.504605,421675.00,Indiana,162064.00,37.00,259611.00,60.00,13.68,431.00,380.00,51.00,88.17,11.83
27,2024-11-05 18:16:11.765414,464154.00,Indiana,174682.00,37.00,289472.00,61.00,15.06,42479.00,29861.00,12618.00,70.30,29.70
28,2024-11-05 18:16:44.335846,466755.00,Indiana,175274.00,37.00,291481.00,61.00,15.15,2601.00,2009.00,592.00,77.24,22.76
29,2024-11-05 18:18:31.209285,476816.00,Indiana,178483.00,36.00,298333.00,61.00,15.47,10061.00,6852.00,3209.00,68.10,31.90
30,2024-11-05 18:20:20.537041,480237.00,Indiana,179197.00,36.00,301040.00,61.00,15.58,3421.00,2707.00,714.00,79.13,20.87
31,2024-11-05 18:20:44.034156,488144.00,Indiana,182133.00,36.00,306011.00,61.00,15.84,7907.00,4971.00,2936.00,62.87,37.13
32,2024-11-05 18:22:44.795703,497382.00,Indiana,188318.00,37.00,309064.00,61.00,16.14,9238.00,3053.00,6185.00,33.05,66.95
33,2024-11-05 18:24:20.448843,498056.00,Indiana,188407.00,37.00,309649.00,61.00,16.16,674.00,585.00,89.00,86.80,13.20
34,2024-11-05 18:26:00.983117,503645.00,Indiana,190133.00,37.00,313512.00,61.00,16.35,5589.00,3863.00,1726.00,69.12,30.88
35,2024-11-05 18:26:18.269880,508774.00,Indiana,191183.00,37.00,317591.00,61.00,16.51,5129.00,4079.00,1050.00,79.53,20.47
36,2024-11-05 18:27:29.943742,510601.00,Indiana,191559.00,36.00,319042.00,61.00,16.57,1827.00,1451.00,376.00,79.42,20.58
37,2024-11-05 18:28:21.080473,512181.00,Indiana,191678.00,36.00,320503.00,61.00,16.62,1580.00,1461.00,119.00,92.47,7.53
38,2024-11-05 18:29:55.369712,513798.00,Indiana,191956.00,36.00,321842.00,61.00,16.67,1617.00,1339.00,278.00,82.81,17.19
39,2024-11-05 18:30:36.249563,515993.00,Indiana,192345.00,36.00,323648.00,61.00,16.75,2195.00,1806.00,389.00,82.28,17.72
40,2024-11-05 18:31:52.246420,542241.00,Indiana,203208.00,36.00,339033.00,61.00,17.60,26248.00,15385.00,10863.00,58.61,41.39
41,2024-11-05 18:34:59.759197,553815.00,Indiana,206315.00,36.00,347500.00,61.00,17.97,11574.00,8467.00,3107.00,73.16,26.84
