,Datetime_Extraction,Total_Votes,State,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
0,2024-11-05 13:57:33.481434,0.00,North_Dakota,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2024-11-05 19:41:44.743755,4903.00,North_Dakota,1259.00,25.00,3644.00,72.00,1.35,4903.00,3644.00,1259.00,74.32,25.68
2,2024-11-05 19:44:48.639657,6561.00,North_Dakota,1594.00,23.00,4967.00,74.00,1.81,1658.00,1323.00,335.00,79.79,20.21
3,2024-11-05 19:46:16.093187,5560.00,North_Dakota,1220.00,21.00,4340.00,76.00,1.53,-1001.00,-627.00,-374.00,62.64,37.36
4,2024-11-05 19:51:50.073994,10164.00,North_Dakota,2461.00,23.00,7703.00,74.00,2.80,4604.00,3363.00,1241.00,73.05,26.95
5,2024-11-05 19:52:49.868726,12115.00,North_Dakota,2952.00,23.00,9163.00,74.00,3.34,1951.00,1460.00,491.00,74.83,25.17
6,2024-11-05 19:56:07.335872,14349.00,North_Dakota,3285.00,22.00,11064.00,75.00,3.96,2234.00,1901.00,333.00,85.09,14.91
7,2024-11-05 20:11:38.999415,15481.00,North_Dakota,3535.00,22.00,11946.00,75.00,4.28,1132.00,882.00,250.00,77.92,22.08
8,2024-11-05 20:19:34.651066,18625.00,North_Dakota,4392.00,23.00,14233.00,75.00,5.14,3144.00,2287.00,857.00,72.74,27.26
9,2024-11-05 20:21:48.801889,20864.00,North_Dakota,5196.00,24.00,15668.00,73.00,5.76,2239.00,1435.00,804.00,64.09,35.91
10,2024-11-05 20:31:29.869970,27763.00,North_Dakota,7051.00,24.00,20712.00,73.00,7.69,6899.00,5044.00,1855.00,73.11,26.89
11,2024-11-05 20:59:43.218810,82713.00,North_Dakota,22723.00,26.00,59990.00,71.00,23.08,54950.00,39278.00,15672.00,71.48,28.52
12,2024-11-05 21:01:43.745848,106859.00,North_Dakota,32293.00,29.00,74566.00,68.00,29.90,24146.00,14576.00,9570.00,60.37,39.63
13,2024-11-05 21:11:51.714687,111196.00,North_Dakota,33463.00,29.00,77733.00,68.00,31.11,4337.00,3167.00,1170.00,73.02,26.98
14,2024-11-05 21:12:38.823807,111205.00,North_Dakota,33472.00,29.00,77733.00,68.00,31.11,9.00,0.00,9.00,0.00,100.00
15,2024-11-05 21:16:36.493828,136666.00,North_Dakota,41263.00,29.00,95403.00,68.00,38.26,25461.00,17670.00,7791.00,69.40,30.60
16,2024-11-05 21:23:01.910582,141363.00,North_Dakota,42155.00,29.00,99208.00,68.00,39.66,4697.00,3805.00,892.00,81.01,18.99
17,2024-11-05 21:26:38.853856,155409.00,North_Dakota,45473.00,28.00,109936.00,69.00,43.77,14046.00,10728.00,3318.00,76.38,23.62
18,2024-11-05 21:31:34.395809,160256.00,North_Dakota,46998.00,28.00,113258.00,69.00,45.23,4847.00,3322.00,1525.00,68.54,31.46
19,2024-11-05 21:36:16.616115,172950.00,North_Dakota,49163.00,27.00,123787.00,70.00,48.81,12694.00,10529.00,2165.00,82.94,17.06
20,2024-11-05 21:41:37.288234,187772.00,North_Dakota,54231.00,28.00,133541.00,69.00,53.16,14822.00,9754.00,5068.00,65.81,34.19
21,2024-11-05 21:46:16.735550,191222.00,North_Dakota,54772.00,28.00,136450.00,70.00,54.12,3450.00,2909.00,541.00,84.32,15.68
22,2024-11-05 21:46:56.159465,192341.00,North_Dakota,55245.00,28.00,137096.00,69.00,54.44,1119.00,646.00,473.00,57.73,42.27
23,2024-11-05 21:47:38.421173,194592.00,North_Dakota,55565.00,28.00,139027.00,70.00,55.08,2251.00,1931.00,320.00,85.78,14.22
24,2024-11-05 21:51:39.342723,194702.00,North_Dakota,55584.00,28.00,139118.00,70.00,54.66,110.00,91.00,19.00,82.73,17.27
25,2024-11-05 22:01:36.468061,196080.00,North_Dakota,55696.00,27.00,140384.00,70.00,57.60,1378.00,1266.00,112.00,91.87,8.13
26,2024-11-05 22:06:34.140480,200071.00,North_Dakota,56831.00,27.00,143240.00,70.00,58.97,3991.00,2856.00,1135.00,71.56,28.44
27,2024-11-05 22:11:36.048701,205385.00,North_Dakota,57924.00,27.00,147461.00,70.00,60.57,5314.00,4221.00,1093.00,79.43,20.57
28,2024-11-05 22:16:29.922229,207777.00,North_Dakota,58734.00,27.00,149043.00,70.00,61.22,2392.00,1582.00,810.00,66.14,33.86
29,2024-11-05 22:26:34.339890,273906.00,North_Dakota,82095.00,29.00,191811.00,68.00,80.70,66129.00,42768.00,23361.00,64.67,35.33
30,2024-11-05 22:31:34.399425,285664.00,North_Dakota,85544.00,29.00,200120.00,68.00,82.85,11758.00,8309.00,3449.00,70.67,29.33
31,2024-11-05 22:34:18.671385,304899.00,North_Dakota,90984.00,29.00,213915.00,68.00,88.41,19235.00,13795.00,5440.00,71.72,28.28
32,2024-11-05 22:41:28.459450,306094.00,North_Dakota,91092.00,29.00,215002.00,69.00,88.32,1195.00,1087.00,108.00,90.96,9.04
33,2024-11-05 22:46:28.868284,308744.00,North_Dakota,91372.00,29.00,217372.00,69.00,88.94,2650.00,2370.00,280.00,89.43,10.57
34,2024-11-05 22:51:52.475819,321908.00,North_Dakota,97506.00,29.00,224402.00,68.00,92.72,13164.00,7030.00,6134.00,53.40,46.60
35,2024-11-05 23:00:32.514093,323247.00,North_Dakota,97696.00,29.00,225551.00,68.00,93.11,1339.00,1149.00,190.00,85.81,14.19
36,2024-11-05 23:01:45.839884,334073.00,North_Dakota,104347.00,30.00,229726.00,67.00,96.21,10826.00,4175.00,6651.00,38.56,61.44
37,2024-11-05 23:06:18.546377,338013.00,North_Dakota,104898.00,30.00,233115.00,67.00,97.33,3940.00,3389.00,551.00,86.02,13.98
38,2024-11-05 23:11:27.827937,342352.00,North_Dakota,106492.00,30.00,235860.00,67.00,98.59,4339.00,2745.00,1594.00,63.26,36.74
39,2024-11-05 23:21:16.115180,350844.00,North_Dakota,110176.00,30.00,240668.00,67.00,99.00,8492.00,4808.00,3684.00,56.62,43.38
40,2024-11-05 23:31:54.003902,351779.00,North_Dakota,110827.00,30.00,240952.00,67.00,99.00,935.00,284.00,651.00,30.37,69.63
41,2024-11-06 02:36:03.815424,358103.00,North_Dakota,112070.00,30.00,246033.00,67.00,99.00,6324.00,5081.00,1243.00,80.34,19.66
42,2024-11-06 13:31:16.634084,358047.00,North_Dakota,112028.00,30.00,246019.00,67.00,98.98,-56.00,-14.00,-42.00,25.00,75.00
43,2024-11-07 09:57:21.890167,358038.00,North_Dakota,112019.00,30.00,246019.00,67.00,99.00,-9.00,0.00,-9.00,-0.00,100.00
44,2024-11-08 15:26:11.795344,357909.00,North_Dakota,111966.00,30.00,245943.00,67.00,98.96,-129.00,-76.00,-53.00,58.91,41.09
