,Datetime_Extraction,Total_Votes,State,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
0,2024-11-05 13:57:33.481434,0.00,Louisiana,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2024-11-05 20:07:23.230544,43434.00,Louisiana,10796.00,24.00,32638.00,74.00,2.04,43434.00,32638.00,10796.00,75.14,24.86
2,2024-11-05 20:11:38.999415,51672.00,Louisiana,13585.00,26.00,38087.00,73.00,2.42,8238.00,5449.00,2789.00,66.14,33.86
3,2024-11-05 20:19:34.651066,58604.00,Louisiana,14843.00,25.00,43761.00,74.00,2.75,6932.00,5674.00,1258.00,81.85,18.15
4,2024-11-05 20:27:40.156684,59327.00,Louisiana,15208.00,25.00,44119.00,73.00,2.78,723.00,358.00,365.00,49.52,50.48
5,2024-11-05 20:29:28.808859,59577.00,Louisiana,15333.00,25.00,44244.00,73.00,2.79,250.00,125.00,125.00,50.00,50.00
6,2024-11-05 20:31:29.869970,60050.00,Louisiana,15743.00,25.00,44307.00,73.00,2.82,473.00,63.00,410.00,13.32,86.68
7,2024-11-05 20:33:08.643788,60597.00,Louisiana,15832.00,25.00,44765.00,73.00,2.84,547.00,458.00,89.00,83.73,16.27
8,2024-11-05 20:33:30.863932,60992.00,Louisiana,16058.00,26.00,44934.00,73.00,2.86,395.00,169.00,226.00,42.78,57.22
9,2024-11-05 20:34:09.521646,63204.00,Louisiana,16853.00,26.00,46351.00,72.00,2.97,2212.00,1417.00,795.00,64.06,35.94
10,2024-11-05 20:59:43.218810,983453.00,Louisiana,322293.00,32.00,661160.00,66.00,46.38,920249.00,614809.00,305440.00,66.81,33.19
11,2024-11-05 21:00:32.582562,984724.00,Louisiana,322961.00,32.00,661763.00,66.00,46.43,1271.00,603.00,668.00,47.44,52.56
12,2024-11-05 21:01:43.745848,1010641.00,Louisiana,331559.00,32.00,679082.00,66.00,47.66,25917.00,17319.00,8598.00,66.82,33.18
13,2024-11-05 21:03:27.251477,1073641.00,Louisiana,359378.00,33.00,714263.00,65.00,50.63,63000.00,35181.00,27819.00,55.84,44.16
14,2024-11-05 21:04:42.023415,1080366.00,Louisiana,361880.00,33.00,718486.00,65.00,50.95,6725.00,4223.00,2502.00,62.80,37.20
15,2024-11-05 21:05:27.217459,1146153.00,Louisiana,382360.00,32.00,763793.00,65.00,54.08,65787.00,45307.00,20480.00,68.87,31.13
16,2024-11-05 21:06:11.056963,1147563.00,Louisiana,383199.00,32.00,764364.00,65.00,54.14,1410.00,571.00,839.00,40.50,59.50
17,2024-11-05 21:07:28.700174,1158759.00,Louisiana,386312.00,32.00,772447.00,65.00,55.45,11196.00,8083.00,3113.00,72.20,27.80
18,2024-11-05 21:07:46.408992,1175240.00,Louisiana,392598.00,32.00,782642.00,65.00,55.45,16481.00,10195.00,6286.00,61.86,38.14
19,2024-11-05 21:09:12.725190,1204486.00,Louisiana,404991.00,33.00,799495.00,65.00,56.79,29246.00,16853.00,12393.00,57.62,42.38
20,2024-11-05 21:11:51.714687,1230504.00,Louisiana,411403.00,32.00,819101.00,65.00,58.02,26018.00,19606.00,6412.00,75.36,24.64
21,2024-11-05 21:13:24.514897,1262077.00,Louisiana,423470.00,33.00,838607.00,65.00,59.50,31573.00,19506.00,12067.00,61.78,38.22
22,2024-11-05 21:14:23.104368,1263087.00,Louisiana,424096.00,33.00,838991.00,65.00,59.54,1010.00,384.00,626.00,38.02,61.98
23,2024-11-05 21:15:48.639148,1302192.00,Louisiana,434992.00,32.00,867200.00,65.00,61.38,39105.00,28209.00,10896.00,72.14,27.86
24,2024-11-05 21:17:24.519679,1319874.00,Louisiana,439131.00,32.00,880743.00,65.00,62.22,17682.00,13543.00,4139.00,76.59,23.41
25,2024-11-05 21:23:01.910582,1371482.00,Louisiana,459961.00,33.00,911521.00,65.00,64.67,51608.00,30778.00,20830.00,59.64,40.36
26,2024-11-05 21:23:19.745232,1396380.00,Louisiana,467050.00,32.00,929330.00,65.00,65.85,24898.00,17809.00,7089.00,71.53,28.47
27,2024-11-05 21:25:28.401636,1496233.00,Louisiana,518778.00,34.00,977455.00,64.00,70.56,99853.00,48125.00,51728.00,48.20,51.80
28,2024-11-05 21:31:34.395809,1541332.00,Louisiana,533649.00,34.00,1007683.00,64.00,72.68,45099.00,30228.00,14871.00,67.03,32.97
29,2024-11-05 21:34:16.872461,1567505.00,Louisiana,542565.00,34.00,1024940.00,64.00,73.90,26173.00,17257.00,8916.00,65.93,34.07
30,2024-11-05 21:35:46.855016,1598780.00,Louisiana,555682.00,34.00,1043098.00,64.00,75.24,31275.00,18158.00,13117.00,58.06,41.94
31,2024-11-05 21:37:33.612565,1612328.00,Louisiana,560102.00,34.00,1052226.00,64.00,75.88,13548.00,9128.00,4420.00,67.38,32.62
32,2024-11-05 21:39:55.789799,1643624.00,Louisiana,577469.00,34.00,1066155.00,63.00,77.30,31296.00,13929.00,17367.00,44.51,55.49
33,2024-11-05 21:40:31.275843,1645076.00,Louisiana,578269.00,34.00,1066807.00,63.00,77.37,1452.00,652.00,800.00,44.90,55.10
34,2024-11-05 21:41:37.288234,1658690.00,Louisiana,583019.00,34.00,1075671.00,63.00,78.01,13614.00,8864.00,4750.00,65.11,34.89
35,2024-11-05 21:43:34.109074,1677923.00,Louisiana,592022.00,34.00,1085901.00,63.00,78.91,19233.00,10230.00,9003.00,53.19,46.81
36,2024-11-05 21:45:47.942144,1719785.00,Louisiana,625227.00,35.00,1094558.00,62.00,80.92,41862.00,8657.00,33205.00,20.68,79.32
37,2024-11-05 21:46:56.159465,1723132.00,Louisiana,627317.00,35.00,1095815.00,62.00,81.07,3347.00,1257.00,2090.00,37.56,62.44
