,Datetime_Extraction,Total_Votes,State,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
0,2024-11-05 13:57:33.481434,0.00,Oklahoma,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2024-11-05 19:08:35.603914,54475.00,Oklahoma,14192.00,25.00,40283.00,73.00,3.19,54475.00,40283.00,14192.00,73.95,26.05
2,2024-11-05 19:09:55.968702,75908.00,Oklahoma,19468.00,25.00,56440.00,73.00,4.44,21433.00,16157.00,5276.00,75.38,24.62
3,2024-11-05 19:12:38.584680,96462.00,Oklahoma,24801.00,25.00,71661.00,73.00,5.64,20554.00,15221.00,5333.00,74.05,25.95
4,2024-11-05 19:14:32.534305,108956.00,Oklahoma,27913.00,25.00,81043.00,73.00,6.36,12494.00,9382.00,3112.00,75.09,24.91
5,2024-11-05 19:16:14.060814,199466.00,Oklahoma,71666.00,35.00,127800.00,63.00,11.66,90510.00,46757.00,43753.00,51.66,48.34
6,2024-11-05 19:16:41.059718,204633.00,Oklahoma,73748.00,35.00,130885.00,63.00,11.97,5167.00,3085.00,2082.00,59.71,40.29
7,2024-11-05 19:17:54.830138,211065.00,Oklahoma,75782.00,35.00,135283.00,63.00,12.34,6432.00,4398.00,2034.00,68.38,31.62
8,2024-11-05 19:21:09.744061,229856.00,Oklahoma,81387.00,34.00,148469.00,63.00,13.44,18791.00,13186.00,5605.00,70.17,29.83
9,2024-11-05 19:23:29.564684,279690.00,Oklahoma,105116.00,37.00,174574.00,61.00,16.36,49834.00,26105.00,23729.00,52.38,47.62
10,2024-11-05 19:25:23.647193,313643.00,Oklahoma,115138.00,36.00,198505.00,62.00,18.34,33953.00,23931.00,10022.00,70.48,29.52
11,2024-11-05 19:27:20.005217,323395.00,Oklahoma,117924.00,36.00,205471.00,62.00,18.92,9752.00,6966.00,2786.00,71.43,28.57
12,2024-11-05 19:29:31.070801,329786.00,Oklahoma,119132.00,35.00,210654.00,63.00,19.29,6391.00,5183.00,1208.00,81.10,18.90
13,2024-11-05 19:30:49.618067,345091.00,Oklahoma,123140.00,35.00,221951.00,63.00,20.19,15305.00,11297.00,4008.00,73.81,26.19
14,2024-11-05 19:31:33.571017,348405.00,Oklahoma,124056.00,35.00,224349.00,63.00,20.38,3314.00,2398.00,916.00,72.36,27.64
15,2024-11-05 19:33:35.690397,354017.00,Oklahoma,125424.00,34.00,228593.00,63.00,20.71,5612.00,4244.00,1368.00,75.62,24.38
16,2024-11-05 19:35:31.543892,359090.00,Oklahoma,126543.00,34.00,232547.00,63.00,21.01,5073.00,3954.00,1119.00,77.94,22.06
17,2024-11-05 19:37:41.020128,367767.00,Oklahoma,129511.00,34.00,238256.00,63.00,21.52,8677.00,5709.00,2968.00,65.79,34.21
18,2024-11-05 19:39:34.959745,377565.00,Oklahoma,131550.00,34.00,246015.00,64.00,22.10,9798.00,7759.00,2039.00,79.19,20.81
19,2024-11-05 19:41:44.743755,390429.00,Oklahoma,134386.00,33.00,256043.00,64.00,22.86,12864.00,10028.00,2836.00,77.95,22.05
20,2024-11-05 19:43:50.859947,408516.00,Oklahoma,138735.00,33.00,269781.00,65.00,23.92,18087.00,13738.00,4349.00,75.96,24.04
21,2024-11-05 19:45:21.089591,425471.00,Oklahoma,142431.00,33.00,283040.00,65.00,24.92,16955.00,13259.00,3696.00,78.20,21.80
22,2024-11-05 19:47:06.683521,485831.00,Oklahoma,165694.00,33.00,320137.00,64.00,28.46,60360.00,37097.00,23263.00,61.46,38.54
23,2024-11-05 19:49:31.914511,501784.00,Oklahoma,170840.00,33.00,330944.00,65.00,29.41,15953.00,10807.00,5146.00,67.74,32.26
24,2024-11-05 19:51:50.073994,523484.00,Oklahoma,179260.00,33.00,344224.00,64.00,30.68,21700.00,13280.00,8420.00,61.20,38.80
25,2024-11-05 19:53:41.978154,561443.00,Oklahoma,191480.00,33.00,369963.00,64.00,32.92,37959.00,25739.00,12220.00,67.81,32.19
26,2024-11-05 19:55:45.764229,582270.00,Oklahoma,196867.00,33.00,385403.00,65.00,34.15,20827.00,15440.00,5387.00,74.13,25.87
27,2024-11-05 19:57:32.473916,606449.00,Oklahoma,202732.00,32.00,403717.00,65.00,35.58,24179.00,18314.00,5865.00,75.74,24.26
28,2024-11-05 19:59:23.390924,627996.00,Oklahoma,207013.00,32.00,420983.00,66.00,36.85,21547.00,17266.00,4281.00,80.13,19.87
29,2024-11-05 20:01:18.457816,659042.00,Oklahoma,215995.00,32.00,443047.00,66.00,38.68,31046.00,22064.00,8982.00,71.07,28.93
30,2024-11-05 20:03:15.738383,701773.00,Oklahoma,228694.00,32.00,473079.00,66.00,41.21,42731.00,30032.00,12699.00,70.28,29.72
31,2024-11-05 20:05:15.579715,734062.00,Oklahoma,237071.00,31.00,496991.00,66.00,43.11,32289.00,23912.00,8377.00,74.06,25.94
32,2024-11-05 20:07:23.230544,757969.00,Oklahoma,244529.00,31.00,513440.00,66.00,44.59,23907.00,16449.00,7458.00,68.80,31.20
33,2024-11-05 20:09:29.078908,793506.00,Oklahoma,254132.00,31.00,539374.00,66.00,46.69,35537.00,25934.00,9603.00,72.98,27.02
34,2024-11-05 20:11:38.999415,825760.00,Oklahoma,264389.00,31.00,561371.00,66.00,48.59,32254.00,21997.00,10257.00,68.20,31.80
35,2024-11-05 20:13:35.039448,866204.00,Oklahoma,277412.00,31.00,588792.00,66.00,50.99,40444.00,27421.00,13023.00,67.80,32.20
36,2024-11-05 20:15:41.581796,895455.00,Oklahoma,284651.00,31.00,610804.00,67.00,52.71,29251.00,22012.00,7239.00,75.25,24.75
37,2024-11-05 20:19:11.059684,935820.00,Oklahoma,297472.00,31.00,638348.00,67.00,55.12,40365.00,27544.00,12821.00,68.24,31.76
38,2024-11-05 20:19:34.651066,972334.00,Oklahoma,306315.00,30.00,666019.00,67.00,57.28,36514.00,27671.00,8843.00,75.78,24.22
39,2024-11-05 20:21:48.801889,1000452.00,Oklahoma,313425.00,30.00,687027.00,67.00,59.01,28118.00,21008.00,7110.00,74.71,25.29
40,2024-11-05 20:23:50.285409,1027744.00,Oklahoma,322871.00,30.00,704873.00,67.00,60.64,27292.00,17846.00,9446.00,65.39,34.61
41,2024-11-05 20:25:21.265248,1046551.00,Oklahoma,327141.00,30.00,719410.00,67.00,65.09,18807.00,14537.00,4270.00,77.30,22.70
42,2024-11-05 20:27:40.156684,1069165.00,Oklahoma,334155.00,30.00,735010.00,67.00,66.50,22614.00,15600.00,7014.00,68.98,31.02
43,2024-11-05 20:29:28.808859,1093128.00,Oklahoma,342049.00,30.00,751079.00,67.00,68.00,23963.00,16069.00,7894.00,67.06,32.94
44,2024-11-05 20:31:06.507418,1105842.00,Oklahoma,345499.00,30.00,760343.00,67.00,68.79,12714.00,9264.00,3450.00,72.86,27.14
45,2024-11-05 20:33:30.863932,1123141.00,Oklahoma,350576.00,30.00,772565.00,67.00,69.87,17299.00,12222.00,5077.00,70.65,29.35
46,2024-11-05 20:59:43.218810,1285457.00,Oklahoma,403675.00,30.00,881782.00,67.00,79.74,162316.00,109217.00,53099.00,67.29,32.71
47,2024-11-05 21:01:43.745848,1287034.00,Oklahoma,403917.00,30.00,883117.00,67.00,79.84,1577.00,1335.00,242.00,84.65,15.35
48,2024-11-05 21:03:27.251477,1288679.00,Oklahoma,404185.00,30.00,884494.00,67.00,79.94,1645.00,1377.00,268.00,83.71,16.29
49,2024-11-05 21:05:27.217459,1298282.00,Oklahoma,408362.00,30.00,889920.00,67.00,80.54,9603.00,5426.00,4177.00,56.50,43.50
50,2024-11-05 21:09:12.725190,1317471.00,Oklahoma,416624.00,31.00,900847.00,67.00,81.84,19189.00,10927.00,8262.00,56.94,43.06
51,2024-11-05 21:11:51.714687,1328373.00,Oklahoma,421447.00,31.00,906926.00,66.00,82.52,10902.00,6079.00,4823.00,55.76,44.24
52,2024-11-05 21:13:24.514897,1340813.00,Oklahoma,426105.00,31.00,914708.00,66.00,83.30,12440.00,7782.00,4658.00,62.56,37.44
53,2024-11-05 21:15:48.639148,1360524.00,Oklahoma,434286.00,31.00,926238.00,66.00,84.42,19711.00,11530.00,8181.00,58.50,41.50
54,2024-11-05 21:17:24.519679,1368189.00,Oklahoma,436145.00,31.00,932044.00,66.00,84.90,7665.00,5806.00,1859.00,75.75,24.25
55,2024-11-05 21:23:01.910582,1397000.00,Oklahoma,447604.00,31.00,949396.00,66.00,86.70,28811.00,17352.00,11459.00,60.23,39.77
56,2024-11-05 21:23:19.745232,1398269.00,Oklahoma,447835.00,31.00,950434.00,66.00,86.78,1269.00,1038.00,231.00,81.80,18.20
57,2024-11-05 21:25:28.401636,1408692.00,Oklahoma,452629.00,31.00,956063.00,66.00,87.46,10423.00,5629.00,4794.00,54.01,45.99
58,2024-11-05 21:31:34.395809,1426870.00,Oklahoma,458454.00,31.00,968416.00,66.00,89.01,18178.00,12353.00,5825.00,67.96,32.04
59,2024-11-05 21:34:16.872461,1451667.00,Oklahoma,469494.00,31.00,982173.00,66.00,90.57,24797.00,13757.00,11040.00,55.48,44.52
60,2024-11-05 21:35:46.855016,1455184.00,Oklahoma,470825.00,31.00,984359.00,66.00,90.79,3517.00,2186.00,1331.00,62.16,37.84
61,2024-11-05 21:37:33.612565,1466470.00,Oklahoma,475092.00,31.00,991378.00,66.00,91.49,11286.00,7019.00,4267.00,62.19,37.81
62,2024-11-05 21:39:30.570254,1471230.00,Oklahoma,477182.00,31.00,994048.00,66.00,91.79,4760.00,2670.00,2090.00,56.09,43.91
63,2024-11-05 21:45:47.942144,1473933.00,Oklahoma,477679.00,31.00,996254.00,66.00,92.50,2703.00,2206.00,497.00,81.61,18.39
64,2024-11-05 21:47:16.099907,1486958.00,Oklahoma,482565.00,31.00,1004393.00,66.00,93.40,13025.00,8139.00,4886.00,62.49,37.51
65,2024-11-05 21:49:13.567151,1498711.00,Oklahoma,486740.00,31.00,1011971.00,66.00,95.47,11753.00,7578.00,4175.00,64.48,35.52
