,Datetime_Extraction,Total_Votes,State,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
0,2024-11-05 13:57:33.481434,0.00,Connecticut,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2024-11-05 19:13:25.598267,1091.00,Connecticut,923.00,82.00,168.00,15.00,1.00,1091.00,168.00,923.00,15.40,84.60
2,2024-11-05 19:14:11.989626,2028.00,Connecticut,1597.00,77.00,431.00,20.00,1.00,937.00,263.00,674.00,28.07,71.93
3,2024-11-05 19:14:32.534305,3670.00,Connecticut,2536.00,67.00,1134.00,30.00,1.00,1642.00,703.00,939.00,42.81,57.19
4,2024-11-05 19:15:13.991598,4286.00,Connecticut,2993.00,68.00,1293.00,29.00,1.00,616.00,159.00,457.00,25.81,74.19
5,2024-11-05 19:17:54.830138,5757.00,Connecticut,3859.00,65.00,1898.00,32.00,1.00,1471.00,605.00,866.00,41.13,58.87
6,2024-11-05 19:18:27.538435,9758.00,Connecticut,6150.00,61.00,3608.00,36.00,1.00,4001.00,1710.00,2291.00,42.74,57.26
7,2024-11-05 19:19:17.159599,11128.00,Connecticut,6907.00,60.00,4221.00,37.00,1.00,1370.00,613.00,757.00,44.74,55.26
8,2024-11-05 19:19:36.667348,12712.00,Connecticut,8291.00,63.00,4421.00,34.00,1.00,1584.00,200.00,1384.00,12.63,87.37
9,2024-11-05 19:20:31.877430,15323.00,Connecticut,10086.00,64.00,5237.00,33.00,1.00,2611.00,816.00,1795.00,31.25,68.75
10,2024-11-05 19:21:33.417854,15873.00,Connecticut,10321.00,63.00,5552.00,34.00,1.00,550.00,315.00,235.00,57.27,42.73
11,2024-11-05 19:21:57.138186,16569.00,Connecticut,10827.00,64.00,5742.00,34.00,1.00,696.00,190.00,506.00,27.30,72.70
12,2024-11-05 19:23:00.958075,17243.00,Connecticut,11401.00,64.00,5842.00,33.00,1.00,674.00,100.00,574.00,14.84,85.16
13,2024-11-05 19:23:47.135995,18059.00,Connecticut,12004.00,65.00,6055.00,32.00,1.02,816.00,213.00,603.00,26.10,73.90
14,2024-11-05 19:24:25.904066,19135.00,Connecticut,12409.00,63.00,6726.00,34.00,1.08,1076.00,671.00,405.00,62.36,37.64
15,2024-11-05 19:25:05.529327,20054.00,Connecticut,12884.00,63.00,7170.00,35.00,1.13,919.00,444.00,475.00,48.31,51.69
16,2024-11-05 19:25:40.050757,21954.00,Connecticut,14016.00,62.00,7938.00,35.00,1.24,1900.00,768.00,1132.00,40.42,59.58
17,2024-11-05 19:27:46.851383,25132.00,Connecticut,16134.00,63.00,8998.00,35.00,1.42,3178.00,1060.00,2118.00,33.35,66.65
18,2024-11-05 19:28:51.505850,25688.00,Connecticut,16582.00,63.00,9106.00,34.00,1.45,556.00,108.00,448.00,19.42,80.58
19,2024-11-05 19:29:50.602408,27058.00,Connecticut,17595.00,63.00,9463.00,34.00,1.53,1370.00,357.00,1013.00,26.06,73.94
20,2024-11-05 19:30:06.058437,30081.00,Connecticut,19605.00,63.00,10476.00,34.00,1.70,3023.00,1013.00,2010.00,33.51,66.49
21,2024-11-05 19:32:00.976135,32333.00,Connecticut,20940.00,63.00,11393.00,34.00,1.83,2252.00,917.00,1335.00,40.72,59.28
22,2024-11-05 19:32:22.754183,32741.00,Connecticut,21320.00,63.00,11421.00,34.00,1.85,408.00,28.00,380.00,6.86,93.14
23,2024-11-05 19:32:45.711859,34241.00,Connecticut,22177.00,63.00,12064.00,34.00,1.94,1500.00,643.00,857.00,42.87,57.13
24,2024-11-05 19:33:14.659481,38555.00,Connecticut,23533.00,59.00,15022.00,38.00,2.18,4314.00,2958.00,1356.00,68.57,31.43
25,2024-11-05 19:33:59.972294,39292.00,Connecticut,24067.00,60.00,15225.00,38.00,2.22,737.00,203.00,534.00,27.54,72.46
26,2024-11-05 19:34:36.313606,39409.00,Connecticut,24124.00,60.00,15285.00,38.00,2.23,117.00,60.00,57.00,51.28,48.72
27,2024-11-05 19:35:04.264851,39561.00,Connecticut,24273.00,60.00,15288.00,37.00,2.24,152.00,3.00,149.00,1.97,98.03
28,2024-11-05 19:35:31.543892,41000.00,Connecticut,24874.00,59.00,16126.00,38.00,2.32,1439.00,838.00,601.00,58.23,41.77
29,2024-11-05 19:36:56.186535,42159.00,Connecticut,25611.00,59.00,16548.00,38.00,2.39,1159.00,422.00,737.00,36.41,63.59
30,2024-11-05 19:37:18.379187,42821.00,Connecticut,26177.00,59.00,16644.00,38.00,2.43,662.00,96.00,566.00,14.50,85.50
31,2024-11-05 19:38:05.214553,43343.00,Connecticut,26546.00,60.00,16797.00,37.00,2.45,522.00,153.00,369.00,29.31,70.69
32,2024-11-05 19:38:46.041744,44318.00,Connecticut,27160.00,60.00,17158.00,37.00,2.51,975.00,361.00,614.00,37.03,62.97
33,2024-11-05 19:39:57.237719,44731.00,Connecticut,27311.00,59.00,17420.00,38.00,2.53,413.00,262.00,151.00,63.44,36.56
34,2024-11-05 19:40:41.255152,46257.00,Connecticut,27951.00,59.00,18306.00,38.00,2.62,1526.00,886.00,640.00,58.06,41.94
35,2024-11-05 19:42:05.247155,47959.00,Connecticut,29157.00,59.00,18802.00,38.00,2.72,1702.00,496.00,1206.00,29.14,70.86
36,2024-11-05 19:42:33.699672,49095.00,Connecticut,29744.00,59.00,19351.00,38.00,2.79,1136.00,549.00,587.00,48.33,51.67
37,2024-11-05 19:43:50.859947,51430.00,Connecticut,31000.00,59.00,20430.00,38.00,2.92,2335.00,1079.00,1256.00,46.21,53.79
38,2024-11-05 19:44:21.344645,52431.00,Connecticut,31722.00,59.00,20709.00,38.00,2.98,1001.00,279.00,722.00,27.87,72.13
39,2024-11-05 19:46:16.093187,53823.00,Connecticut,32388.00,59.00,21435.00,39.00,3.05,1392.00,726.00,666.00,52.16,47.84
40,2024-11-05 19:47:06.683521,55936.00,Connecticut,34085.00,59.00,21851.00,38.00,3.17,2113.00,416.00,1697.00,19.69,80.31
41,2024-11-05 19:48:12.085425,60139.00,Connecticut,35940.00,58.00,24199.00,39.00,3.41,4203.00,2348.00,1855.00,55.86,44.14
42,2024-11-05 19:50:26.318877,61096.00,Connecticut,36516.00,58.00,24580.00,39.00,3.47,957.00,381.00,576.00,39.81,60.19
43,2024-11-05 19:50:54.034137,61931.00,Connecticut,37076.00,58.00,24855.00,39.00,3.51,835.00,275.00,560.00,32.93,67.07
44,2024-11-05 19:52:49.868726,64921.00,Connecticut,38456.00,58.00,26465.00,39.00,3.69,2990.00,1610.00,1380.00,53.85,46.15
45,2024-11-05 19:55:45.764229,66516.00,Connecticut,39058.00,57.00,27458.00,40.00,3.78,1595.00,993.00,602.00,62.26,37.74
46,2024-11-05 19:56:28.647201,66615.00,Connecticut,39102.00,57.00,27513.00,40.00,3.78,99.00,55.00,44.00,55.56,44.44
47,2024-11-05 19:57:32.473916,69282.00,Connecticut,40661.00,57.00,28621.00,40.00,3.93,2667.00,1108.00,1559.00,41.54,58.46
48,2024-11-05 19:59:48.333117,70211.00,Connecticut,41144.00,57.00,29067.00,40.00,3.99,929.00,446.00,483.00,48.01,51.99
49,2024-11-05 20:00:13.458416,73124.00,Connecticut,42832.00,57.00,30292.00,40.00,4.15,2913.00,1225.00,1688.00,42.05,57.95
50,2024-11-05 20:00:31.377312,85551.00,Connecticut,50269.00,57.00,35282.00,40.00,4.85,12427.00,4990.00,7437.00,40.15,59.85
51,2024-11-05 20:01:51.865766,88624.00,Connecticut,51908.00,57.00,36716.00,40.00,5.03,3073.00,1434.00,1639.00,46.66,53.34
52,2024-11-05 20:03:36.528500,89914.00,Connecticut,52630.00,57.00,37284.00,40.00,5.10,1290.00,568.00,722.00,44.03,55.97
53,2024-11-05 20:04:54.560828,92501.00,Connecticut,53882.00,57.00,38619.00,40.00,5.25,2587.00,1335.00,1252.00,51.60,48.40
54,2024-11-05 20:05:54.934815,93726.00,Connecticut,54414.00,56.00,39312.00,41.00,5.31,1225.00,693.00,532.00,56.57,43.43
55,2024-11-05 20:06:40.177901,96643.00,Connecticut,55877.00,56.00,40766.00,41.00,5.48,2917.00,1454.00,1463.00,49.85,50.15
56,2024-11-05 20:08:15.504642,97398.00,Connecticut,56295.00,56.00,41103.00,41.00,5.52,755.00,337.00,418.00,44.64,55.36
57,2024-11-05 20:09:49.435036,101544.00,Connecticut,57619.00,55.00,43925.00,42.00,5.75,4146.00,2822.00,1324.00,68.07,31.93
58,2024-11-05 20:10:17.549929,103659.00,Connecticut,58784.00,55.00,44875.00,42.00,5.87,2115.00,950.00,1165.00,44.92,55.08
59,2024-11-05 20:11:14.295967,106165.00,Connecticut,60428.00,55.00,45737.00,42.00,6.01,2506.00,862.00,1644.00,34.40,65.60
60,2024-11-05 20:12:22.410061,115449.00,Connecticut,67047.00,57.00,48402.00,41.00,6.54,9284.00,2665.00,6619.00,28.71,71.29
61,2024-11-05 20:13:35.039448,118446.00,Connecticut,68453.00,56.00,49993.00,41.00,6.71,2997.00,1591.00,1406.00,53.09,46.91
62,2024-11-05 20:15:41.581796,120063.00,Connecticut,69533.00,56.00,50530.00,41.00,6.80,1617.00,537.00,1080.00,33.21,66.79
63,2024-11-05 20:16:11.430597,122966.00,Connecticut,71158.00,56.00,51808.00,41.00,6.96,2903.00,1278.00,1625.00,44.02,55.98
64,2024-11-05 20:19:11.059684,131813.00,Connecticut,75704.00,56.00,56109.00,41.00,7.46,8847.00,4301.00,4546.00,48.62,51.38
65,2024-11-05 20:19:34.651066,134663.00,Connecticut,78025.00,56.00,56638.00,41.00,7.62,2850.00,529.00,2321.00,18.56,81.44
66,2024-11-05 20:20:50.078340,135312.00,Connecticut,78476.00,56.00,56836.00,41.00,7.66,649.00,198.00,451.00,30.51,69.49
67,2024-11-05 20:22:14.729827,135321.00,Connecticut,78479.00,56.00,56842.00,41.00,7.66,9.00,6.00,3.00,66.67,33.33
68,2024-11-05 20:22:43.675754,142605.00,Connecticut,83241.00,57.00,59364.00,40.00,8.07,7284.00,2522.00,4762.00,34.62,65.38
