,Datetime_Extraction,Total_Votes,State,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
0,2024-11-05 13:57:33.481434,0.00,Arkansas,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2024-11-05 19:35:31.543892,105319.00,Arkansas,65983.00,61.00,39336.00,36.00,8.75,105319.00,39336.00,65983.00,37.35,62.65
2,2024-11-05 19:38:46.041744,113417.00,Arkansas,67274.00,58.00,46143.00,39.00,9.41,8098.00,6807.00,1291.00,84.06,15.94
3,2024-11-05 19:39:34.959745,160160.00,Arkansas,79601.00,48.00,80559.00,49.00,13.29,46743.00,34416.00,12327.00,73.63,26.37
4,2024-11-05 19:48:40.015814,165165.00,Arkansas,81726.00,48.00,83439.00,49.00,13.71,5005.00,2880.00,2125.00,57.54,42.46
5,2024-11-05 19:50:26.318877,165235.00,Arkansas,81758.00,48.00,83477.00,49.00,13.71,70.00,38.00,32.00,54.29,45.71
6,2024-11-05 19:51:24.686330,169158.00,Arkansas,82994.00,48.00,86164.00,49.00,14.04,3923.00,2687.00,1236.00,68.49,31.51
7,2024-11-05 19:52:17.531532,174599.00,Arkansas,83989.00,47.00,90610.00,50.00,14.49,5441.00,4446.00,995.00,81.71,18.29
8,2024-11-05 19:53:41.978154,196240.00,Arkansas,89073.00,44.00,107167.00,53.00,16.27,21641.00,16557.00,5084.00,76.51,23.49
9,2024-11-05 19:55:45.764229,206106.00,Arkansas,91129.00,43.00,114977.00,54.00,17.09,9866.00,7810.00,2056.00,79.16,20.84
10,2024-11-05 19:58:57.741101,213337.00,Arkansas,92777.00,42.00,120560.00,55.00,17.69,7231.00,5583.00,1648.00,77.21,22.79
11,2024-11-05 19:59:23.390924,218821.00,Arkansas,93625.00,41.00,125196.00,56.00,18.14,5484.00,4636.00,848.00,84.54,15.46
12,2024-11-05 20:04:15.951993,231539.00,Arkansas,99676.00,42.00,131863.00,55.00,19.19,12718.00,6667.00,6051.00,52.42,47.58
13,2024-11-05 20:04:38.431344,235085.00,Arkansas,100674.00,42.00,134411.00,56.00,19.49,3546.00,2548.00,998.00,71.86,28.14
14,2024-11-05 20:04:54.560828,238138.00,Arkansas,102564.00,42.00,135574.00,55.00,19.74,3053.00,1163.00,1890.00,38.09,61.91
15,2024-11-05 20:05:54.934815,245134.00,Arkansas,104287.00,41.00,140847.00,56.00,20.32,6996.00,5273.00,1723.00,75.37,24.63
16,2024-11-05 20:06:13.491149,257595.00,Arkansas,106544.00,40.00,151051.00,57.00,21.35,12461.00,10204.00,2257.00,81.89,18.11
17,2024-11-05 20:07:04.495033,257997.00,Arkansas,106716.00,40.00,151281.00,57.00,21.38,402.00,230.00,172.00,57.21,42.79
18,2024-11-05 20:11:14.295967,258054.00,Arkansas,106719.00,40.00,151335.00,57.00,21.39,57.00,54.00,3.00,94.74,5.26
19,2024-11-05 20:11:38.999415,268828.00,Arkansas,108838.00,39.00,159990.00,58.00,22.28,10774.00,8655.00,2119.00,80.33,19.67
20,2024-11-05 20:14:03.789644,270441.00,Arkansas,109145.00,39.00,161296.00,58.00,22.42,1613.00,1306.00,307.00,80.97,19.03
21,2024-11-05 20:15:14.741937,271170.00,Arkansas,109402.00,39.00,161768.00,58.00,22.48,729.00,472.00,257.00,64.75,35.25
22,2024-11-05 20:15:41.581796,271253.00,Arkansas,109425.00,39.00,161828.00,58.00,22.48,83.00,60.00,23.00,72.29,27.71
23,2024-11-05 20:16:11.430597,276086.00,Arkansas,110683.00,39.00,165403.00,58.00,22.88,4833.00,3575.00,1258.00,73.97,26.03
24,2024-11-05 20:19:11.059684,281262.00,Arkansas,112266.00,39.00,168996.00,58.00,23.31,5176.00,3593.00,1583.00,69.42,30.58
25,2024-11-05 20:19:34.651066,285139.00,Arkansas,113390.00,39.00,171749.00,59.00,23.64,3877.00,2753.00,1124.00,71.01,28.99
26,2024-11-05 20:20:50.078340,285211.00,Arkansas,113418.00,39.00,171793.00,59.00,23.64,72.00,44.00,28.00,61.11,38.89
27,2024-11-05 20:21:48.801889,286406.00,Arkansas,113597.00,38.00,172809.00,59.00,23.74,1195.00,1016.00,179.00,85.02,14.98
28,2024-11-05 20:23:31.644995,306576.00,Arkansas,118549.00,37.00,188027.00,60.00,25.42,20170.00,15218.00,4952.00,75.45,24.55
29,2024-11-05 20:24:12.910344,318935.00,Arkansas,126893.00,39.00,192042.00,59.00,26.44,12359.00,4015.00,8344.00,32.49,67.51
30,2024-11-05 20:26:03.531494,320045.00,Arkansas,127397.00,39.00,192648.00,59.00,26.53,1110.00,606.00,504.00,54.59,45.41
31,2024-11-05 20:26:31.449541,325453.00,Arkansas,128375.00,38.00,197078.00,59.00,26.98,5408.00,4430.00,978.00,81.92,18.08
32,2024-11-05 20:26:56.421318,328929.00,Arkansas,129228.00,38.00,199701.00,59.00,27.27,3476.00,2623.00,853.00,75.46,24.54
33,2024-11-05 20:27:40.156684,329563.00,Arkansas,129312.00,38.00,200251.00,59.00,27.32,634.00,550.00,84.00,86.75,13.25
34,2024-11-05 20:29:08.384758,330350.00,Arkansas,129434.00,38.00,200916.00,59.00,27.39,787.00,665.00,122.00,84.50,15.50
35,2024-11-05 20:30:03.396451,332006.00,Arkansas,129961.00,38.00,202045.00,59.00,27.55,1656.00,1129.00,527.00,68.18,31.82
36,2024-11-05 20:31:06.507418,334735.00,Arkansas,130313.00,38.00,204422.00,59.00,27.77,2729.00,2377.00,352.00,87.10,12.90
37,2024-11-05 20:31:29.869970,401990.00,Arkansas,162346.00,39.00,239644.00,58.00,33.40,67255.00,35222.00,32033.00,52.37,47.63
38,2024-11-05 20:32:18.288034,408587.00,Arkansas,163945.00,39.00,244642.00,58.00,33.95,6597.00,4998.00,1599.00,75.76,24.24
39,2024-11-05 20:32:44.746666,412892.00,Arkansas,164505.00,39.00,248387.00,58.00,34.30,4305.00,3745.00,560.00,86.99,13.01
40,2024-11-05 20:33:08.643788,413325.00,Arkansas,164576.00,39.00,248749.00,58.00,34.34,433.00,362.00,71.00,83.60,16.40
