,Datetime_Extraction,Total_Votes,State,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update,Additional_Trump_Votes_Since_Last_Update,Additional_Harris_Votes_Since_Last_Update,Pct_New_Votes_For_Trump,Pct_New_Votes_For_Harris
0,2024-11-05 13:57:33.481434,0.00,Virginia,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,2024-11-05 18:24:50.662310,67163.00,Virginia,36032.00,52.00,31131.00,45.00,1.42,67163.00,31131.00,36032.00,46.35,53.65
2,2024-11-05 18:25:17.790799,68548.00,Virginia,36308.00,52.00,32240.00,46.00,1.45,1385.00,1109.00,276.00,80.07,19.93
3,2024-11-05 18:25:39.740423,68775.00,Virginia,36398.00,52.00,32377.00,46.00,1.46,227.00,137.00,90.00,60.35,39.65
4,2024-11-05 18:26:00.983117,80019.00,Virginia,41562.00,51.00,38457.00,47.00,1.70,11244.00,6080.00,5164.00,54.07,45.93
5,2024-11-05 18:26:45.319498,85122.00,Virginia,42740.00,49.00,42382.00,49.00,1.80,5103.00,3925.00,1178.00,76.92,23.08
6,2024-11-05 18:27:06.276589,85502.00,Virginia,42933.00,49.00,42569.00,49.00,1.81,380.00,187.00,193.00,49.21,50.79
7,2024-11-05 18:27:29.943742,88656.00,Virginia,44085.00,49.00,44571.00,49.00,1.88,3154.00,2002.00,1152.00,63.47,36.53
8,2024-11-05 18:27:58.453588,90155.00,Virginia,45126.00,49.00,45029.00,49.00,1.91,1499.00,458.00,1041.00,30.55,69.45
9,2024-11-05 18:28:21.080473,93105.00,Virginia,46267.00,49.00,46838.00,49.00,1.97,2950.00,1809.00,1141.00,61.32,38.68
10,2024-11-05 18:28:42.327541,117515.00,Virginia,71529.00,60.00,45986.00,38.00,2.48,24410.00,-852.00,25262.00,-3.49,103.49
11,2024-11-05 18:28:58.350756,118767.00,Virginia,71851.00,59.00,46916.00,39.00,2.51,1252.00,930.00,322.00,74.28,25.72
12,2024-11-05 18:29:17.107971,119593.00,Virginia,72097.00,59.00,47496.00,39.00,2.53,826.00,580.00,246.00,70.22,29.78
13,2024-11-05 18:29:38.979997,120725.00,Virginia,72322.00,59.00,48403.00,39.00,2.55,1132.00,907.00,225.00,80.12,19.88
14,2024-11-05 18:29:55.369712,122749.00,Virginia,73106.00,58.00,49643.00,40.00,2.59,2024.00,1240.00,784.00,61.26,38.74
15,2024-11-05 18:30:18.927046,125655.00,Virginia,74118.00,58.00,51537.00,40.00,2.66,2906.00,1894.00,1012.00,65.18,34.82
16,2024-11-05 18:30:36.249563,125946.00,Virginia,74219.00,58.00,51727.00,40.00,2.66,291.00,190.00,101.00,65.29,34.71
