,,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported
0,2024-11-05 13:57:33.481434,3,50.000,3,50.000,0.000
1,2024-11-05 13:58:04.304591,3,50.000,3,50.000,0.000
2,2024-11-05 13:58:30.162718,3,50.000,3,50.000,0.000
3,2024-11-05 13:58:51.464318,3,50.000,3,50.000,0.000
4,2024-11-05 13:59:17.232756,3,50.000,3,50.000,0.000
5,2024-11-05 13:59:35.278240,3,50.000,3,50.000,0.000
6,2024-11-05 13:59:58.608434,3,50.000,3,50.000,0.000
7,2024-11-05 14:00:19.029316,3,50.000,3,50.000,0.000
8,2024-11-05 14:00:32.627638,3,50.000,3,50.000,0.000
9,2024-11-05 14:00:48.759427,3,50.000,3,50.000,0.000
10,2024-11-05 14:01:13.629643,3,50.000,3,50.000,0.000
11,2024-11-05 14:01:30.580935,3,50.000,3,50.000,0.000
12,2024-11-05 14:01:56.564183,3,50.000,3,50.000,0.000
13,2024-11-05 14:02:16.386830,3,50.000,3,50.000,0.000
14,2024-11-05 14:02:32.366860,3,50.000,3,50.000,0.000
15,2024-11-05 14:02:57.308267,3,50.000,3,50.000,0.000
16,2024-11-05 14:03:10.418702,3,50.000,3,50.000,0.000
17,2024-11-05 14:03:30.785732,3,50.000,3,50.000,0.000
18,2024-11-05 14:03:55.244656,3,50.000,3,50.000,0.000
19,2024-11-05 14:04:21.204821,3,50.000,3,50.000,0.000
20,2024-11-05 14:04:41.270348,3,50.000,3,50.000,0.000
21,2024-11-05 14:04:58.175943,3,50.000,3,50.000,0.000
22,2024-11-05 14:05:12.634263,3,50.000,3,50.000,0.000
23,2024-11-05 14:05:33.443018,3,50.000,3,50.000,0.000
24,2024-11-05 14:05:54.230387,3,50.000,3,50.000,0.000
25,2024-11-05 14:06:18.463260,3,50.000,3,50.000,0.000
26,2024-11-05 14:06:36.076194,3,50.000,3,50.000,0.000
27,2024-11-05 14:06:49.887014,3,50.000,3,50.000,0.000
28,2024-11-05 14:07:04.841673,3,50.000,3,50.000,0.000
29,2024-11-05 14:07:25.929689,3,50.000,3,50.000,0.000
30,2024-11-05 14:07:47.469902,3,50.000,3,50.000,0.000
31,2024-11-05 14:08:00.825315,3,50.000,3,50.000,0.000
32,2024-11-05 14:08:26.381800,3,50.000,3,50.000,0.000
33,2024-11-05 14:08:40.405465,3,50.000,3,50.000,0.000
34,2024-11-05 14:08:56.733403,3,50.000,3,50.000,0.000
35,2024-11-05 14:09:18.202837,3,50.000,3,50.000,0.000
36,2024-11-05 14:09:31.889378,3,50.000,3,50.000,0.000
37,2024-11-05 14:09:58.049251,3,50.000,3,50.000,0.000
38,2024-11-05 14:10:15.663826,3,50.000,3,50.000,0.000
39,2024-11-05 14:10:41.578075,3,50.000,3,50.000,0.000
40,2024-11-05 14:10:56.003855,3,50.000,3,50.000,0.000
41,2024-11-05 14:11:14.132559,3,50.000,3,50.000,0.000
42,2024-11-05 14:11:34.555382,3,50.000,3,50.000,0.000
43,2024-11-05 14:12:00.829093,3,50.000,3,50.000,0.000
44,2024-11-05 14:12:16.836928,3,50.000,3,50.000,0.000
45,2024-11-05 14:12:31.210280,3,50.000,3,50.000,0.000
46,2024-11-05 14:12:49.425542,3,50.000,3,50.000,0.000
47,2024-11-05 14:13:04.289287,3,50.000,3,50.000,0.000
48,2024-11-05 14:13:28.467676,3,50.000,3,50.000,0.000
49,2024-11-05 14:13:46.822802,3,50.000,3,50.000,0.000
50,2024-11-05 14:13:59.779727,3,50.000,3,50.000,0.000
51,2024-11-05 14:14:23.666825,3,50.000,3,50.000,0.000
52,2024-11-05 14:14:45.503444,3,50.000,3,50.000,0.000
