,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 20:59:43.218810,65510,27760,41.0,37750,56.0,2.0,65510.0
2,2024-11-05 21:00:32.582562,66564,27970,41.0,38594,56.0,2.04,1054.0
3,2024-11-05 21:02:36.933841,66575,27909,41.0,38666,56.0,2.04,11.0
4,2024-11-05 21:05:49.555812,67031,28096,41.0,38935,56.0,2.05,456.0
5,2024-11-05 21:08:42.611845,71416,29388,40.0,42028,57.0,2.18,4385.0
6,2024-11-05 21:10:46.884939,73646,30083,40.0,43563,58.0,2.25,2230.0
7,2024-11-05 21:14:42.863751,75591,31028,40.0,44563,57.0,2.31,1945.0
8,2024-11-05 21:23:01.910582,99077,39044,38.0,60033,58.0,3.08,23486.0
9,2024-11-05 21:31:34.395809,117150,46167,38.0,70983,58.0,3.63,18073.0
10,2024-11-05 21:38:27.627035,118849,46767,38.0,72082,58.0,3.68,1699.0
11,2024-11-05 21:40:31.275843,171337,64369,36.0,106968,60.0,5.32,52488.0
12,2024-11-05 21:43:18.262165,173203,64873,36.0,108330,60.0,5.33,1866.0
13,2024-11-05 21:42:41.128352,173323,64953,36.0,108370,60.0,5.38,120.0
14,2024-11-05 21:47:38.421173,173657,65048,36.0,108609,60.0,5.34,334.0
15,2024-11-05 21:50:26.538328,279657,103010,35.0,176647,61.0,8.58,106000.0
16,2024-11-05 21:50:51.235622,280247,103086,35.0,177161,61.0,8.6,590.0
17,2024-11-05 21:51:15.493191,291553,108816,36.0,182737,61.0,8.95,11306.0
18,2024-11-05 21:55:48.563851,296706,110912,36.0,185794,61.0,9.11,5153.0
19,2024-11-05 22:04:49.726722,367814,140376,37.0,227438,60.0,11.28,71108.0
20,2024-11-05 22:00:31.328198,367930,140410,37.0,227520,60.0,11.29,116.0
21,2024-11-05 22:05:42.401504,375582,142928,37.0,232654,60.0,11.52,7652.0
22,2024-11-05 22:10:10.850838,419333,159987,37.0,259346,60.0,12.85,43751.0
23,2024-11-05 22:11:12.752131,437091,166942,37.0,270149,60.0,13.39,17758.0
24,2024-11-05 22:12:23.383955,439028,167636,37.0,271392,60.0,13.45,1937.0
25,2024-11-05 22:13:13.895264,440919,168531,37.0,272388,60.0,13.51,1891.0
26,2024-11-05 22:13:38.494100,441007,168494,37.0,272513,60.0,13.51,88.0
27,2024-11-05 22:15:02.897578,444540,169728,37.0,274812,60.0,13.62,3533.0
28,2024-11-05 22:18:37.828898,449850,171502,37.0,278348,60.0,13.78,5310.0
29,2024-11-05 22:20:17.335419,527471,198757,36.0,328714,61.0,16.15,77621.0
30,2024-11-05 22:24:09.858309,530897,199491,36.0,331406,61.0,16.25,3426.0
31,2024-11-05 22:30:12.682568,822192,355900,42.0,466292,55.0,25.19,291295.0
32,2024-11-05 22:31:05.604997,1512097,852505,55.0,659592,42.0,46.39,689905.0
33,2024-11-05 22:33:51.383159,1516044,853483,55.0,662561,42.0,47.34,3947.0
34,2024-11-05 22:36:53.666513,1517739,853980,55.0,663759,42.0,46.96,1695.0
35,2024-11-05 22:40:12.744203,1584502,874392,54.0,710110,43.0,49.01,66763.0
36,2024-11-05 22:40:57.125126,1586094,874774,53.0,711320,43.0,49.06,1592.0
37,2024-11-05 22:42:39.038350,1662060,908166,53.0,753894,44.0,51.4,75966.0
38,2024-11-05 22:50:14.116926,1691518,918669,53.0,772849,44.0,52.28,29458.0
39,2024-11-05 22:51:02.443436,1691679,918087,53.0,773592,44.0,52.28,161.0
40,2024-11-05 22:54:33.397491,1698816,920247,53.0,778569,44.0,52.52,7137.0
41,2024-11-05 22:56:08.513337,1702995,921418,52.0,781577,44.0,52.66,4179.0
42,2024-11-05 22:56:37.180177,1709661,923882,52.0,785779,44.0,52.86,6666.0
43,2024-11-05 22:57:31.927505,1714094,925752,52.0,788342,45.0,53.0,4433.0
44,2024-11-05 22:59:20.557403,1716635,926526,52.0,790109,45.0,53.08,2541.0
45,2024-11-05 23:00:32.514093,1763061,943818,52.0,819243,45.0,54.5,46426.0
46,2024-11-05 23:01:23.382604,1768509,945328,52.0,823181,45.0,54.67,5448.0
47,2024-11-05 23:10:30.753799,1769138,941573,52.0,827565,45.0,54.68,629.0
48,2024-11-05 23:03:02.340668,1775026,948121,52.0,826905,45.0,54.87,5888.0
49,2024-11-05 23:04:35.046569,1776447,948546,52.0,827901,45.0,54.92,1421.0
50,2024-11-05 23:08:35.496655,1776608,948579,52.0,828029,45.0,54.92,161.0
51,2024-11-05 23:09:06.006684,1779924,949998,52.0,829926,45.0,55.02,3316.0
52,2024-11-05 23:11:27.827937,1806419,954895,51.0,851524,46.0,55.83,26495.0
53,2024-11-05 23:11:56.603500,1808612,955464,51.0,853148,46.0,55.9,2193.0
54,2024-11-05 23:12:53.726813,1838879,971198,51.0,867681,46.0,56.84,30267.0
55,2024-11-05 23:20:52.443714,1847271,974644,51.0,872627,46.0,57.07,8392.0
56,2024-11-05 23:21:16.115180,1911973,1001135,51.0,910838,46.0,59.07,64702.0
57,2024-11-05 23:26:34.978504,1914320,1001984,51.0,912336,46.0,59.11,2347.0
58,2024-11-05 23:29:33.283458,1921367,1004465,51.0,916902,46.0,59.45,7047.0
59,2024-11-05 23:30:35.351399,1953021,1015984,50.0,937037,46.0,60.43,31654.0
60,2024-11-05 23:31:27.779420,1971352,1025021,50.0,946331,47.0,60.99,18331.0
61,2024-11-05 23:31:54.003902,1972086,1025409,50.0,946677,47.0,61.01,734.0
62,2024-11-05 23:40:24.193682,1999100,1034140,50.0,964960,47.0,61.84,27014.0
63,2024-11-05 23:45:48.578566,2003244,1034837,50.0,968407,47.0,61.88,4144.0
64,2024-11-05 23:41:09.356070,2010291,1037318,50.0,972973,47.0,62.19,7047.0
65,2024-11-05 23:50:24.132423,2043283,1048805,50.0,994478,47.0,63.11,32992.0
66,2024-11-06 00:00:14.532696,2094672,1072457,50.0,1022215,47.0,64.86,51389.0
67,2024-11-06 00:10:34.361877,2102561,1075146,50.0,1027415,47.0,65.1,7889.0
68,2024-11-06 00:10:55.539818,2114003,1079039,49.0,1034964,47.0,65.46,11442.0
69,2024-11-06 00:11:16.492111,2115735,1079472,49.0,1036263,47.0,65.51,1732.0
70,2024-11-06 00:11:41.988817,2130630,1083227,49.0,1047403,48.0,65.97,14895.0
71,2024-11-06 00:12:09.513078,2380294,1233238,50.0,1147056,47.0,73.65,249664.0
72,2024-11-06 00:20:23.863313,2434484,1259799,50.0,1174685,47.0,74.9,54190.0
73,2024-11-06 00:30:16.336208,2444019,1262806,50.0,1181213,47.0,75.22,9535.0
74,2024-11-06 00:40:14.844069,2453164,1266129,50.0,1187035,47.0,75.5,9145.0
75,2024-11-06 00:41:00.128915,2456390,1267027,50.0,1189363,47.0,75.6,3226.0
76,2024-11-06 00:44:34.162224,2456718,1267196,50.0,1189522,47.0,75.63,328.0
77,2024-11-06 00:50:07.434573,2501638,1288723,50.0,1212915,47.0,77.01,44920.0
78,2024-11-06 00:52:21.450992,2580491,1332642,50.0,1247849,47.0,79.44,78853.0
79,2024-11-06 01:00:33.333700,2603558,1346260,50.0,1257298,47.0,79.96,23067.0
80,2024-11-06 01:11:28.270733,2614249,1350516,50.0,1263733,47.0,80.84,10691.0
81,2024-11-06 01:21:17.589919,2622474,1354910,50.0,1267564,47.0,81.76,8225.0
82,2024-11-06 01:25:05.724659,2622475,1354910,50.0,1267565,47.0,81.76,1.0
83,2024-11-06 01:25:30.487674,2624089,1355753,50.0,1268336,47.0,81.81,1614.0
