,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 19:41:44.743755,4903,1259,25.0,3644,72.0,1.35,4903.0
2,2024-11-05 19:46:16.093187,5560,1220,21.0,4340,76.0,1.53,657.0
3,2024-11-05 19:44:48.639657,6561,1594,23.0,4967,74.0,1.81,1001.0
4,2024-11-05 19:51:50.073994,10164,2461,23.0,7703,74.0,2.8,3603.0
5,2024-11-05 19:52:49.868726,12115,2952,23.0,9163,74.0,3.34,1951.0
6,2024-11-05 19:56:07.335872,14349,3285,22.0,11064,75.0,3.96,2234.0
7,2024-11-05 20:11:38.999415,15481,3535,22.0,11946,75.0,4.28,1132.0
8,2024-11-05 20:19:34.651066,18625,4392,23.0,14233,75.0,5.14,3144.0
9,2024-11-05 20:21:48.801889,20864,5196,24.0,15668,73.0,5.76,2239.0
10,2024-11-05 20:31:29.869970,27763,7051,24.0,20712,73.0,7.69,6899.0
11,2024-11-05 20:59:43.218810,82713,22723,26.0,59990,71.0,23.08,54950.0
12,2024-11-05 21:01:43.745848,106859,32293,29.0,74566,68.0,29.9,24146.0
13,2024-11-05 21:11:51.714687,111196,33463,29.0,77733,68.0,31.11,4337.0
14,2024-11-05 21:12:38.823807,111205,33472,29.0,77733,68.0,31.11,9.0
15,2024-11-05 21:16:36.493828,136666,41263,29.0,95403,68.0,38.26,25461.0
16,2024-11-05 21:23:01.910582,141363,42155,29.0,99208,68.0,39.66,4697.0
17,2024-11-05 21:26:38.853856,155409,45473,28.0,109936,69.0,43.77,14046.0
18,2024-11-05 21:31:34.395809,160256,46998,28.0,113258,69.0,45.23,4847.0
19,2024-11-05 21:36:16.616115,172950,49163,27.0,123787,70.0,48.81,12694.0
20,2024-11-05 21:41:37.288234,187772,54231,28.0,133541,69.0,53.16,14822.0
21,2024-11-05 21:46:16.735550,191222,54772,28.0,136450,70.0,54.12,3450.0
22,2024-11-05 21:46:56.159465,192341,55245,28.0,137096,69.0,54.44,1119.0
23,2024-11-05 21:47:38.421173,194592,55565,28.0,139027,70.0,55.08,2251.0
24,2024-11-05 21:51:39.342723,194702,55584,28.0,139118,70.0,54.66,110.0
25,2024-11-05 22:01:36.468061,196080,55696,27.0,140384,70.0,57.6,1378.0
26,2024-11-05 22:06:34.140480,200071,56831,27.0,143240,70.0,58.97,3991.0
27,2024-11-05 22:11:36.048701,205385,57924,27.0,147461,70.0,60.57,5314.0
28,2024-11-05 22:16:29.922229,207777,58734,27.0,149043,70.0,61.22,2392.0
29,2024-11-05 22:26:34.339890,273906,82095,29.0,191811,68.0,80.7,66129.0
30,2024-11-05 22:31:34.399425,285664,85544,29.0,200120,68.0,82.85,11758.0
31,2024-11-05 22:34:18.671385,304899,90984,29.0,213915,68.0,88.41,19235.0
32,2024-11-05 22:41:28.459450,306094,91092,29.0,215002,69.0,88.32,1195.0
33,2024-11-05 22:46:28.868284,308744,91372,29.0,217372,69.0,88.94,2650.0
34,2024-11-05 22:51:52.475819,321908,97506,29.0,224402,68.0,92.72,13164.0
35,2024-11-05 23:00:32.514093,323247,97696,29.0,225551,68.0,93.11,1339.0
36,2024-11-05 23:01:45.839884,334073,104347,30.0,229726,67.0,96.21,10826.0
37,2024-11-05 23:06:18.546377,338013,104898,30.0,233115,67.0,97.33,3940.0
38,2024-11-05 23:11:27.827937,342352,106492,30.0,235860,67.0,98.59,4339.0
39,2024-11-05 23:21:16.115180,350844,110176,30.0,240668,67.0,99.0,8492.0
40,2024-11-05 23:31:54.003902,351779,110827,30.0,240952,67.0,99.0,935.0
41,2024-11-08 15:26:11.795344,357909,111966,30.0,245943,67.0,98.96,6130.0
42,2024-11-07 09:57:21.890167,358038,112019,30.0,246019,67.0,99.0,129.0
43,2024-11-06 13:31:16.634084,358047,112028,30.0,246019,67.0,98.98,9.0
44,2024-11-06 02:36:03.815424,358103,112070,30.0,246033,67.0,99.0,56.0
