,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 19:16:14.060814,66,51,76.0,15,22.0,0.0,66.0
2,2024-11-05 19:24:25.904066,2320,1612,67.0,708,29.0,1.0,2254.0
3,2024-11-05 19:26:04.946099,2975,2142,70.0,833,27.0,1.0,655.0
4,2024-11-05 19:27:20.005217,3849,2492,63.0,1357,34.0,1.0,874.0
5,2024-11-05 19:38:05.214553,4368,2733,60.0,1635,36.0,1.0,519.0
6,2024-11-05 19:38:46.041744,6529,4191,62.0,2338,34.0,1.0,2161.0
7,2024-11-05 19:39:34.959745,12923,7687,58.0,5236,39.0,1.0,6394.0
8,2024-11-05 19:39:57.237719,42756,28829,66.0,13927,31.0,1.17,29833.0
9,2024-11-05 19:40:13.807439,78917,60617,74.0,18300,22.0,2.18,36161.0
10,2024-11-05 19:44:48.639657,79814,61347,74.0,18467,22.0,2.2,897.0
11,2024-11-05 19:50:54.034137,92448,69977,73.0,22471,23.0,2.55,12634.0
12,2024-11-05 19:52:17.531532,93238,70476,73.0,22762,23.0,2.57,790.0
13,2024-11-05 19:53:41.978154,94221,71247,73.0,22974,23.0,2.6,983.0
14,2024-11-05 19:54:46.642112,138000,105478,74.0,32522,22.0,3.8,43779.0
15,2024-11-05 19:55:45.764229,143520,109201,74.0,34319,23.0,3.95,5520.0
16,2024-11-05 19:59:23.390924,151875,114991,73.0,36884,23.0,4.18,8355.0
17,2024-11-05 19:59:48.333117,153908,115915,73.0,37993,24.0,4.23,2033.0
18,2024-11-05 20:00:31.377312,155462,116385,72.0,39077,24.0,4.27,1554.0
19,2024-11-05 20:01:51.865766,161546,119236,71.0,42310,25.0,4.44,6084.0
20,2024-11-05 20:02:12.256627,163819,120349,71.0,43470,25.0,4.5,2273.0
21,2024-11-05 20:05:15.579715,164647,120883,71.0,43764,25.0,4.52,828.0
22,2024-11-05 20:09:08.012170,165542,121741,71.0,43801,25.0,4.55,895.0
23,2024-11-05 20:09:29.078908,167966,123177,71.0,44789,25.0,4.62,2424.0
24,2024-11-05 20:11:14.295967,179399,131449,71.0,47950,26.0,4.93,11433.0
25,2024-11-05 20:11:59.399707,192277,138938,70.0,53339,27.0,5.28,12878.0
26,2024-11-05 20:12:22.410061,195988,142144,70.0,53844,26.0,5.38,3711.0
27,2024-11-05 20:12:50.820859,220582,160549,70.0,60033,26.0,6.06,24594.0
28,2024-11-05 20:14:03.789644,235329,169257,70.0,66072,27.0,6.47,14747.0
29,2024-11-05 20:14:53.070434,243805,176037,70.0,67768,27.0,6.7,8476.0
30,2024-11-05 20:19:11.059684,263954,188664,69.0,75290,27.0,7.25,20149.0
31,2024-11-05 20:19:34.651066,267123,190871,69.0,76252,27.0,7.34,3169.0
32,2024-11-05 20:19:59.838346,273636,194363,69.0,79273,28.0,7.52,6513.0
33,2024-11-05 20:21:19.747753,279105,198381,69.0,80724,28.0,7.67,5469.0
34,2024-11-05 20:22:14.729827,312164,218571,68.0,93593,29.0,8.57,33059.0
35,2024-11-05 20:23:50.285409,315285,220698,68.0,94587,29.0,8.66,3121.0
36,2024-11-05 20:25:21.265248,336930,234961,68.0,101969,29.0,9.25,21645.0
37,2024-11-05 20:25:41.855722,347285,241088,67.0,106197,29.0,9.54,10355.0
38,2024-11-05 20:27:40.156684,351268,244199,67.0,107069,29.0,9.65,3983.0
39,2024-11-05 20:28:22.692806,360701,250609,67.0,110092,29.0,9.91,9433.0
40,2024-11-05 20:28:44.578019,378513,259723,66.0,118790,30.0,10.4,17812.0
41,2024-11-05 20:29:08.384758,395625,269992,66.0,125633,31.0,10.87,17112.0
42,2024-11-05 20:29:28.808859,409021,280560,66.0,128461,30.0,11.24,13396.0
43,2024-11-05 20:31:06.507418,424672,289148,66.0,135524,31.0,11.66,15651.0
44,2024-11-05 20:31:29.869970,431422,293191,66.0,138231,31.0,11.85,6750.0
45,2024-11-05 20:31:55.501005,433700,295237,66.0,138463,31.0,11.91,2278.0
46,2024-11-05 20:32:18.288034,437948,297830,66.0,140118,31.0,12.03,4248.0
47,2024-11-05 20:32:44.746666,443990,300598,66.0,143392,31.0,12.2,6042.0
