,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 18:16:11.765414,2959,2305,75.0,654,21.0,1.0,2959.0
2,2024-11-05 18:18:31.209285,4679,2944,61.0,1735,36.0,1.2,1720.0
3,2024-11-05 18:18:54.612625,5991,3643,59.0,2348,38.0,1.54,1312.0
4,2024-11-05 18:19:17.427313,6338,3777,57.0,2561,39.0,1.63,347.0
5,2024-11-05 18:23:29.696265,8322,5357,62.0,2965,34.0,2.13,1984.0
6,2024-11-05 18:23:52.003293,10388,6834,63.0,3554,33.0,2.67,2066.0
7,2024-11-05 18:24:20.448843,11550,7550,63.0,4000,33.0,2.97,1162.0
8,2024-11-05 18:24:50.662310,18223,12579,67.0,5644,30.0,4.68,6673.0
9,2024-11-05 18:27:06.276589,19716,13568,66.0,6148,30.0,5.06,1493.0
10,2024-11-05 18:27:58.453588,23432,16660,69.0,6772,28.0,6.01,3716.0
11,2024-11-05 18:32:32.777147,25522,17669,67.0,7853,29.0,6.55,2090.0
12,2024-11-05 18:33:31.934229,25909,17843,67.0,8066,30.0,6.65,387.0
13,2024-11-05 18:33:57.226658,26802,18337,66.0,8465,30.0,6.89,893.0
14,2024-11-05 18:34:18.531055,28299,18977,65.0,9322,32.0,7.28,1497.0
15,2024-11-05 18:40:18.871085,29063,19487,65.0,9576,32.0,7.48,764.0
16,2024-11-05 18:43:37.144560,32650,21589,64.0,11061,32.0,8.41,3587.0
17,2024-11-05 18:44:04.658539,33557,22357,64.0,11200,32.0,8.64,907.0
18,2024-11-05 18:47:09.049355,38319,26233,66.0,12086,30.0,9.86,4762.0
19,2024-11-05 18:48:07.931250,45220,31198,67.0,14022,30.0,11.64,6901.0
20,2024-11-05 18:50:01.578340,52811,35695,65.0,17116,31.0,13.59,7591.0
21,2024-11-05 18:50:23.011708,53350,35937,65.0,17413,31.0,13.73,539.0
22,2024-11-05 18:51:52.615343,56759,38776,66.0,17983,30.0,14.64,3409.0
23,2024-11-05 18:54:28.990448,68616,48814,69.0,19802,28.0,17.72,11857.0
24,2024-11-05 18:55:09.652383,72324,51412,69.0,20912,28.0,18.69,3708.0
25,2024-11-05 18:55:45.739349,74187,52852,69.0,21335,27.0,19.17,1863.0
26,2024-11-05 18:56:09.610010,75908,53780,68.0,22128,28.0,20.45,1721.0
27,2024-11-05 19:00:36.635882,76528,54029,68.0,22499,28.0,20.62,620.0
28,2024-11-05 19:00:52.907216,78625,55426,68.0,23199,28.0,21.18,2097.0
