,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 20:12:22.410061,14501,3827,26.0,10674,72.0,1.56,14501.0
2,2024-11-05 20:19:11.059684,79934,41194,50.0,38740,47.0,8.65,65433.0
3,2024-11-05 20:19:59.838346,96760,51058,51.0,45702,46.0,10.49,16826.0
4,2024-11-05 20:23:31.644995,101489,52828,51.0,48661,47.0,11.0,4729.0
5,2024-11-05 20:33:08.643788,108345,56025,50.0,52320,47.0,11.74,6856.0
6,2024-11-05 20:33:50.117705,122907,58778,47.0,64129,51.0,13.31,14562.0
7,2024-11-05 20:02:55.093331,154283,77141,20.0,77142,20.0,41.05,31376.0
8,2024-11-05 20:59:43.218810,179263,87991,48.0,91272,50.0,19.42,24980.0
9,2024-11-05 21:00:32.582562,179489,88060,48.0,91429,50.0,19.44,226.0
10,2024-11-05 21:04:14.093181,182967,89801,48.0,93166,50.0,19.82,3478.0
11,2024-11-05 21:04:42.023415,196647,92170,46.0,104477,52.0,21.29,13680.0
12,2024-11-05 21:05:49.555812,197720,92493,45.0,105227,52.0,21.41,1073.0
13,2024-11-05 21:09:12.725190,199748,93533,46.0,106215,52.0,21.63,2028.0
14,2024-11-05 21:11:07.225884,200373,93973,46.0,106400,52.0,21.7,625.0
15,2024-11-05 21:11:51.714687,204294,97007,46.0,107287,51.0,22.12,3921.0
16,2024-11-05 21:14:23.104368,206007,97392,46.0,108615,51.0,22.31,1713.0
17,2024-11-05 21:15:29.589049,209322,98655,46.0,110667,51.0,22.67,3315.0
18,2024-11-05 21:15:48.639148,259145,136393,51.0,122752,46.0,28.06,49823.0
19,2024-11-05 21:23:19.745232,271731,143086,51.0,128645,46.0,29.43,12586.0
20,2024-11-05 21:24:09.716634,272851,143412,51.0,129439,46.0,29.55,1120.0
21,2024-11-05 21:23:01.910582,272854,143660,51.0,129194,46.0,29.55,3.0
22,2024-11-05 21:25:11.293925,273974,143986,51.0,129988,46.0,29.67,1120.0
23,2024-11-05 21:26:38.853856,275878,144945,51.0,130933,46.0,29.88,1904.0
24,2024-11-05 21:31:34.395809,320101,157798,48.0,162303,49.0,34.67,44223.0
25,2024-11-05 21:34:16.872461,558938,305595,53.0,253343,44.0,60.62,238837.0
26,2024-11-05 21:35:29.038173,561123,306665,53.0,254458,44.0,60.86,2185.0
27,2024-11-05 21:39:06.902225,561823,306822,53.0,255001,44.0,60.94,700.0
28,2024-11-05 21:39:30.570254,567401,308624,53.0,258777,44.0,61.55,5578.0
29,2024-11-05 21:40:31.275843,567514,308668,53.0,258846,44.0,61.56,113.0
30,2024-11-05 21:45:25.190192,571848,310488,53.0,261360,44.0,62.03,4334.0
31,2024-11-05 21:46:40.590113,573400,311182,53.0,262218,44.0,62.2,1552.0
32,2024-11-05 21:48:02.898043,594012,318804,52.0,275208,45.0,64.45,20612.0
33,2024-11-05 21:49:13.567151,597263,320598,52.0,276665,45.0,64.8,3251.0
34,2024-11-05 21:54:24.443597,602199,323379,52.0,278820,45.0,65.34,4936.0
35,2024-11-05 21:55:18.179871,602955,323607,52.0,279348,45.0,65.43,756.0
36,2024-11-05 21:57:58.693327,603289,323760,52.0,279529,45.0,65.46,334.0
37,2024-11-05 21:59:19.385907,604468,324548,52.0,279920,45.0,65.59,1179.0
38,2024-11-05 22:04:02.576674,605284,325002,52.0,280282,45.0,65.69,816.0
39,2024-11-05 22:04:22.169100,609262,326688,52.0,282574,45.0,66.12,3978.0
40,2024-11-05 22:04:49.726722,611862,328086,52.0,283776,45.0,66.41,2600.0
41,2024-11-05 22:05:42.401504,615069,329620,52.0,285449,45.0,66.76,3207.0
42,2024-11-05 22:08:57.555327,616912,330325,52.0,286587,45.0,66.96,1843.0
43,2024-11-05 22:10:10.850838,617029,330352,52.0,286677,45.0,66.97,117.0
44,2024-11-05 22:15:28.935421,627141,333314,52.0,293827,45.0,68.08,10112.0
45,2024-11-05 22:15:46.834794,627432,333352,52.0,294080,45.0,68.11,291.0
46,2024-11-05 22:19:19.607392,629738,333890,51.0,295848,46.0,68.36,2306.0
47,2024-11-05 22:19:43.623466,634661,337263,52.0,297398,45.0,68.91,4923.0
48,2024-11-05 22:20:17.335419,637855,339040,52.0,298815,45.0,69.26,3194.0
49,2024-11-05 22:21:40.594586,640859,340091,52.0,300768,45.0,69.59,3004.0
50,2024-11-05 22:24:09.858309,642291,340748,51.0,301543,46.0,69.74,1432.0
51,2024-11-05 22:25:26.806185,645660,342905,52.0,302755,45.0,70.11,3369.0
52,2024-11-05 22:26:11.297487,646385,343275,52.0,303110,45.0,70.2,725.0
53,2024-11-05 22:28:52.623269,648825,344707,52.0,304118,45.0,70.44,2440.0
54,2024-11-05 22:30:12.682568,670382,353102,51.0,317280,46.0,72.79,21557.0
55,2024-11-05 22:32:58.783838,671316,353592,51.0,317724,46.0,72.91,934.0
56,2024-11-05 22:34:18.671385,671611,353724,51.0,317887,46.0,72.94,295.0
57,2024-11-05 22:34:48.643995,677355,356499,51.0,320856,46.0,73.57,5744.0
58,2024-11-05 22:35:11.736895,686361,363051,51.0,323310,46.0,74.56,9006.0
59,2024-11-05 22:38:34.509685,686364,363054,51.0,323310,46.0,74.56,3.0
60,2024-11-05 22:39:26.340161,701688,372057,51.0,329631,46.0,76.23,15324.0
61,2024-11-05 22:43:49.516899,702393,372449,51.0,329944,46.0,76.31,705.0
62,2024-11-05 22:44:15.382861,703138,372957,51.0,330181,46.0,76.39,745.0
63,2024-11-05 22:45:22.450120,710568,375123,51.0,335445,46.0,77.2,7430.0
64,2024-11-05 22:49:06.220437,711051,375391,51.0,335660,46.0,77.26,483.0
65,2024-11-05 22:50:14.116926,711432,375557,51.0,335875,46.0,77.3,381.0
66,2024-11-05 22:53:20.664525,712722,375916,51.0,336806,46.0,77.44,1290.0
67,2024-11-05 22:54:54.381666,723368,382349,51.0,341019,46.0,78.63,10646.0
68,2024-11-05 22:57:31.927505,727736,384459,51.0,343277,46.0,79.11,4368.0
69,2024-11-05 22:57:57.225082,730043,385021,51.0,345022,46.0,79.36,2307.0
70,2024-11-05 22:58:24.467419,731121,385534,51.0,345587,46.0,79.48,1078.0
71,2024-11-05 22:59:20.557403,736083,388876,51.0,347207,46.0,80.02,4962.0
72,2024-11-05 23:03:47.754269,743530,393547,51.0,349983,46.0,80.84,7447.0
73,2024-11-05 23:04:08.707948,746103,395040,51.0,351063,46.0,81.23,2573.0
74,2024-11-05 23:08:35.496655,747435,396119,51.0,351316,46.0,81.38,1332.0
75,2024-11-05 23:11:27.827937,754681,398382,51.0,356299,46.0,82.16,7246.0
76,2024-11-05 23:14:01.129696,755516,398623,51.0,356893,46.0,82.25,835.0
77,2024-11-05 23:14:56.216950,761008,399785,51.0,361223,46.0,82.85,5492.0
78,2024-11-05 23:15:20.044902,766778,402971,51.0,363807,46.0,83.5,5770.0
79,2024-11-05 23:18:40.818670,773251,404774,51.0,368477,46.0,84.2,6473.0
80,2024-11-05 23:22:58.295543,777151,406682,51.0,370469,46.0,84.63,3900.0
81,2024-11-05 23:23:58.318202,784769,410861,51.0,373908,46.0,85.5,7618.0
82,2024-11-05 23:28:13.236049,786243,411147,51.0,375096,46.0,85.66,1474.0
83,2024-11-05 23:29:33.283458,787458,412081,51.0,375377,46.0,85.79,1215.0
84,2024-11-05 23:34:42.898984,798188,417770,51.0,380418,46.0,87.04,10730.0
85,2024-11-05 23:49:29.827531,819258,430557,51.0,388701,46.0,89.45,21070.0
86,2024-11-05 23:59:22.226410,831893,437033,51.0,394860,46.0,90.86,12635.0
87,2024-11-05 23:59:44.703719,837482,439298,51.0,398184,46.0,91.48,5589.0
88,2024-11-06 00:02:52.393586,839369,440833,51.0,398536,46.0,91.6,1887.0
89,2024-11-06 00:10:08.004854,841555,442420,51.0,399135,46.0,91.85,2186.0
90,2024-11-06 00:12:50.683538,847314,445788,51.0,401526,46.0,92.52,5759.0
91,2024-11-06 00:19:03.514948,848518,446705,51.0,401813,46.0,92.65,1204.0
92,2024-11-06 00:25:12.171286,858138,451848,51.0,406290,46.0,93.72,9620.0
93,2024-11-06 00:27:54.372044,863001,453706,51.0,409295,46.0,94.25,4863.0
94,2024-11-06 00:34:08.902087,865840,455803,51.0,410037,46.0,94.57,2839.0
95,2024-11-06 00:42:17.939714,872399,459262,51.0,413137,46.0,95.87,6559.0
96,2024-11-06 00:42:40.744864,872587,459415,51.0,413172,46.0,95.89,188.0
97,2024-11-06 00:43:09.237854,875747,461634,51.0,414113,46.0,96.24,3160.0
98,2024-11-06 00:59:00.077061,876402,461969,51.0,414433,46.0,96.31,655.0
99,2024-11-06 01:00:49.689374,879974,463812,51.0,416162,46.0,96.71,3572.0
100,2024-11-06 01:18:08.005932,881992,465047,51.0,416945,46.0,96.93,2018.0
101,2024-11-06 01:45:10.580837,886980,468195,51.0,418785,46.0,98.02,4988.0
102,2024-11-06 02:44:05.797164,889223,469975,51.0,419248,46.0,98.25,2243.0
103,2024-11-06 17:33:13.771090,889451,470107,51.0,419344,46.0,98.27,228.0
104,2024-11-06 17:34:21.140047,890996,471294,51.0,419702,46.0,98.45,1545.0
105,2024-11-07 10:57:28.305504,891083,471339,51.0,419744,46.0,98.46,87.0
106,2024-11-07 11:15:09.908921,891099,471348,51.0,419751,46.0,98.46,16.0
107,2024-11-07 11:15:31.671961,893935,473362,51.0,420573,45.0,98.78,2836.0
108,2024-11-07 20:39:20.017620,894353,473615,51.0,420738,45.0,98.05,418.0
109,2024-11-07 20:39:45.446430,894494,473708,51.0,420786,45.0,98.06,141.0
110,2024-11-08 09:20:41.705233,895180,474195,51.0,420985,45.0,98.14,686.0
111,2024-11-08 09:29:30.881693,895338,474321,51.0,421017,45.0,98.16,158.0
112,2024-11-08 09:51:13.440330,895437,474377,51.0,421060,45.0,98.17,99.0
113,2024-11-08 13:53:24.722409,895457,474392,51.0,421065,45.0,98.17,20.0
114,2024-11-08 18:11:21.096355,895614,474484,51.0,421130,45.0,99.0,157.0
115,2024-11-08 18:12:03.963986,896973,475144,51.0,421829,45.0,99.0,1359.0
116,2024-11-08 18:13:11.718915,897042,475181,51.0,421861,45.0,99.0,69.0
117,2024-11-08 18:55:12.149629,897043,475181,51.0,421862,45.0,99.0,1.0
118,2024-11-08 18:56:25.774133,897044,475181,51.0,421863,45.0,99.0,1.0
119,2024-11-08 18:57:41.822002,898272,476088,51.0,422184,45.0,99.0,1228.0
