,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 22:13:38.494100,191758,97883,49.0,93875,47.0,1.08,191758.0
2,2024-11-05 22:15:28.935421,541782,312540,56.0,229242,41.0,3.06,350024.0
3,2024-11-05 22:20:39.678908,1229116,693031,54.0,536085,42.0,6.95,687334.0
4,2024-11-05 22:21:09.122411,1301610,752698,56.0,548912,41.0,7.35,72494.0
5,2024-11-05 22:21:40.594586,2784695,1710420,59.0,1074275,37.0,15.74,1483085.0
6,2024-11-05 22:22:30.233636,2941237,1834071,60.0,1107166,36.0,16.62,156542.0
7,2024-11-05 22:25:03.755875,2945837,1836158,60.0,1109679,36.0,16.66,4600.0
8,2024-11-05 22:25:26.806185,3047473,1876205,60.0,1171268,37.0,17.23,101636.0
9,2024-11-05 22:26:58.077531,3050247,1877214,60.0,1173033,37.0,17.24,2774.0
10,2024-11-05 22:27:53.842631,3135895,1917617,59.0,1218278,37.0,17.72,85648.0
11,2024-11-05 22:29:19.021185,3232890,1981557,59.0,1251333,37.0,18.27,96995.0
12,2024-11-05 22:29:42.973693,3341311,2038031,59.0,1303280,38.0,18.88,108421.0
13,2024-11-05 22:31:05.604997,3414835,2072040,59.0,1342795,38.0,19.3,73524.0
14,2024-11-05 22:31:34.399425,4289261,2572807,58.0,1716454,39.0,24.23,874426.0
15,2024-11-05 22:32:04.363742,4290940,2573296,58.0,1717644,39.0,24.24,1679.0
16,2024-11-05 22:32:29.487087,4303374,2578910,58.0,1724464,39.0,24.31,12434.0
17,2024-11-05 22:33:22.110388,4442903,2683714,58.0,1759189,38.0,25.1,139529.0
18,2024-11-05 22:33:51.383159,4463008,2692065,58.0,1770943,38.0,25.21,20105.0
19,2024-11-05 22:35:11.736895,4477819,2702094,58.0,1775725,38.0,25.29,14811.0
20,2024-11-05 22:35:32.067634,4477935,2702171,58.0,1775764,38.0,25.29,116.0
21,2024-11-05 22:37:48.776605,4479424,2702736,58.0,1776688,38.0,25.3,1489.0
22,2024-11-05 22:38:34.509685,4703810,2832703,58.0,1871107,38.0,26.56,224386.0
23,2024-11-05 22:41:28.459450,4781259,2894283,59.0,1886976,38.0,27.0,77449.0
24,2024-11-05 22:45:22.450120,6439095,4043058,61.0,2396037,36.0,36.37,1657836.0
25,2024-11-05 22:45:45.314310,6626062,4198855,61.0,2427207,35.0,37.43,186967.0
26,2024-11-05 22:49:30.871727,6634171,4202183,61.0,2431988,35.0,37.48,8109.0
27,2024-11-05 22:49:49.258754,6696611,4232870,61.0,2463741,35.0,37.83,62440.0
28,2024-11-05 22:50:41.180311,7136931,4464996,61.0,2671935,36.0,40.31,440320.0
29,2024-11-05 22:51:52.475819,7148935,4469865,61.0,2679070,36.0,40.38,12004.0
30,2024-11-05 22:59:20.557403,7553689,4660719,60.0,2892970,37.0,42.66,404754.0
31,2024-11-05 23:03:02.340668,7555401,4661625,60.0,2893776,37.0,42.67,1712.0
32,2024-11-05 23:07:15.513873,7560342,4665445,60.0,2894897,37.0,42.7,4941.0
33,2024-11-05 23:12:53.726813,7561472,4666076,60.0,2895396,37.0,42.71,1130.0
34,2024-11-05 23:20:52.443714,7583836,4680627,60.0,2903209,37.0,42.83,22364.0
35,2024-11-05 23:21:16.115180,7587250,4682848,60.0,2904402,37.0,42.85,3414.0
36,2024-11-05 23:22:24.120979,7588395,4683294,60.0,2905101,37.0,42.85,1145.0
37,2024-11-05 23:25:34.281296,7597608,4687626,60.0,2909982,37.0,42.91,9213.0
38,2024-11-05 23:27:18.216611,7600794,4689137,60.0,2911657,37.0,42.92,3186.0
39,2024-11-05 23:30:04.134381,7602204,4689808,60.0,2912396,37.0,42.93,1410.0
40,2024-11-05 23:30:35.351399,7606356,4691830,60.0,2914526,37.0,42.96,4152.0
41,2024-11-05 23:31:54.003902,7609627,4692939,60.0,2916688,37.0,42.97,3271.0
42,2024-11-05 23:34:42.898984,7610065,4693195,60.0,2916870,37.0,42.98,438.0
43,2024-11-05 23:37:38.808022,7630904,4709397,60.0,2921507,37.0,43.1,20839.0
44,2024-11-05 23:42:02.904091,7633486,4710137,60.0,2923349,37.0,43.11,2582.0
45,2024-11-05 23:43:41.201062,7643224,4717882,60.0,2925342,37.0,43.17,9738.0
46,2024-11-05 23:46:17.626965,7645261,4719378,60.0,2925883,37.0,43.18,2037.0
47,2024-11-05 23:47:36.285401,7650678,4722450,60.0,2928228,37.0,43.21,5417.0
48,2024-11-05 23:48:21.025896,7650807,4722478,60.0,2928329,37.0,43.21,129.0
49,2024-11-05 23:50:24.132423,7680052,4745159,60.0,2934893,37.0,43.38,29245.0
50,2024-11-05 23:53:40.457326,7682998,4747261,60.0,2935737,37.0,43.39,2946.0
51,2024-11-05 23:57:36.587275,7683663,4747423,60.0,2936240,37.0,43.4,665.0
52,2024-11-05 23:58:04.969976,7730316,4775248,60.0,2955068,37.0,43.66,46653.0
53,2024-11-06 00:01:31.850108,7761497,4785027,60.0,2976470,37.0,43.84,31181.0
54,2024-11-06 00:02:27.500892,7764405,4786471,60.0,2977934,37.0,43.86,2908.0
55,2024-11-06 00:03:30.041852,7776739,4790919,60.0,2985820,37.0,43.93,12334.0
56,2024-11-06 00:04:30.477254,7780026,4792658,60.0,2987368,37.0,43.95,3287.0
57,2024-11-06 00:05:11.963898,7782713,4793428,60.0,2989285,37.0,43.96,2687.0
58,2024-11-06 00:05:42.058260,7786023,4795467,60.0,2990556,37.0,43.98,3310.0
59,2024-11-06 00:06:29.654534,7790970,4797860,60.0,2993110,37.0,44.01,4947.0
60,2024-11-06 00:08:55.473330,7793367,4798570,60.0,2994797,37.0,44.02,2397.0
61,2024-11-06 00:09:43.226839,7811246,4807008,60.0,3004238,37.0,44.12,17879.0
62,2024-11-06 00:11:41.988817,7822904,4812241,60.0,3010663,37.0,44.19,11658.0
63,2024-11-06 00:13:26.742175,7823161,4812271,60.0,3010890,37.0,44.19,257.0
64,2024-11-06 00:14:37.000042,7824543,4812506,60.0,3012037,37.0,44.2,1382.0
65,2024-11-06 00:15:34.575206,7825148,4812740,60.0,3012408,37.0,44.2,605.0
66,2024-11-06 00:15:55.751707,7827249,4813821,60.0,3013428,37.0,44.22,2101.0
67,2024-11-06 00:19:30.275675,7837793,4821933,60.0,3015860,37.0,44.28,10544.0
68,2024-11-06 00:21:33.953274,7841188,4823500,60.0,3017688,37.0,44.29,3395.0
69,2024-11-06 00:25:39.555735,7856060,4832150,60.0,3023910,37.0,44.38,14872.0
70,2024-11-06 00:26:25.382836,7857408,4832459,60.0,3024949,37.0,44.39,1348.0
71,2024-11-06 00:27:27.410122,7858221,4832805,60.0,3025416,37.0,44.39,813.0
72,2024-11-06 00:28:20.897108,7861222,4834284,60.0,3026938,37.0,44.41,3001.0
73,2024-11-06 00:31:29.047672,7861794,4834424,60.0,3027370,37.0,44.41,572.0
74,2024-11-06 00:32:09.860375,7900324,4846297,59.0,3054027,37.0,44.63,38530.0
75,2024-11-06 00:33:02.532429,7950024,4872993,59.0,3077031,37.0,44.92,49700.0
76,2024-11-06 00:35:10.651959,7954428,4874923,59.0,3079505,37.0,44.94,4404.0
77,2024-11-06 00:35:33.897005,7957663,4875771,59.0,3081892,37.0,44.96,3235.0
78,2024-11-06 00:37:28.282175,7981132,4894241,59.0,3086891,37.0,45.1,23469.0
79,2024-11-06 00:37:48.339328,7981259,4894306,59.0,3086953,37.0,45.1,127.0
80,2024-11-06 00:38:12.767191,7991402,4899377,59.0,3092025,37.0,45.15,10143.0
81,2024-11-06 00:42:40.744864,7994568,4899905,59.0,3094663,37.0,45.17,3166.0
82,2024-11-06 00:43:53.479131,7994571,4899906,59.0,3094665,37.0,45.17,3.0
83,2024-11-06 00:44:12.962901,7995494,4900163,59.0,3095331,37.0,45.18,923.0
84,2024-11-06 00:44:54.115574,7997626,4900599,59.0,3097027,37.0,45.19,2132.0
85,2024-11-06 00:45:14.220053,7999397,4900928,59.0,3098469,37.0,45.2,1771.0
86,2024-11-06 00:46:34.118170,8011520,4905839,59.0,3105681,37.0,45.27,12123.0
87,2024-11-06 00:51:18.710579,8011854,4905914,59.0,3105940,37.0,45.27,334.0
88,2024-11-06 00:52:21.450992,8024637,4915191,59.0,3109446,37.0,45.35,12783.0
89,2024-11-06 00:53:31.139074,8032196,4920004,59.0,3112192,37.0,45.39,7559.0
90,2024-11-06 01:01:32.162951,8094914,4941234,59.0,3153680,38.0,45.74,62718.0
91,2024-11-06 01:03:41.949567,8102691,4945671,59.0,3157020,38.0,45.79,7777.0
92,2024-11-06 01:04:31.244826,8103906,4946049,59.0,3157857,38.0,45.8,1215.0
93,2024-11-06 01:06:17.660264,8113542,4949067,59.0,3164475,38.0,45.85,9636.0
94,2024-11-06 01:11:28.270733,8116362,4949787,59.0,3166575,38.0,45.87,2820.0
95,2024-11-06 01:13:51.708495,8120425,4951858,59.0,3168567,38.0,45.89,4063.0
96,2024-11-06 01:15:39.026807,8125542,4953819,59.0,3171723,38.0,45.92,5117.0
97,2024-11-06 01:17:46.698820,8126439,4954363,59.0,3172076,38.0,45.92,897.0
98,2024-11-06 01:19:46.354712,8139836,4961247,59.0,3178589,38.0,46.0,13397.0
99,2024-11-06 01:21:17.589919,8174976,4983496,59.0,3191480,38.0,46.2,35140.0
100,2024-11-06 01:25:30.487674,8175570,4983657,59.0,3191913,38.0,46.21,594.0
101,2024-11-06 01:31:10.769085,8254832,5009222,59.0,3245610,38.0,46.66,79262.0
102,2024-11-06 01:31:40.040247,8259069,5011379,59.0,3247690,38.0,46.68,4237.0
103,2024-11-06 01:34:10.964218,8270963,5017823,59.0,3253140,38.0,46.75,11894.0
104,2024-11-06 01:39:23.234698,8274929,5020677,59.0,3254252,38.0,46.77,3966.0
105,2024-11-06 01:41:13.389358,8277819,5021810,59.0,3256009,38.0,46.79,2890.0
106,2024-11-06 01:42:35.764234,8282936,5023449,59.0,3259487,38.0,46.82,5117.0
107,2024-11-06 01:45:10.580837,8323294,5043133,59.0,3280161,38.0,47.05,40358.0
108,2024-11-06 01:46:34.607803,8325036,5043595,59.0,3281441,38.0,47.06,1742.0
109,2024-11-06 01:48:08.897769,8355196,5056033,59.0,3299163,38.0,47.23,30160.0
110,2024-11-06 01:53:40.805195,8389156,5068552,58.0,3320604,38.0,47.42,33960.0
111,2024-11-06 01:54:24.968752,8394081,5070080,58.0,3324001,38.0,47.45,4925.0
