,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 18:36:22.215990,106477,74096,68.0,32381,30.0,1.81,106477.0
2,2024-11-05 18:38:45.875026,110435,76140,68.0,34295,30.0,1.88,3958.0
3,2024-11-05 18:52:15.175789,151426,104422,68.0,47004,30.0,2.58,40991.0
4,2024-11-05 18:56:09.610010,184656,115947,62.0,68709,36.0,3.14,33230.0
5,2024-11-05 18:56:39.863198,185372,116365,62.0,69007,36.0,3.15,716.0
6,2024-11-05 18:58:36.098354,206880,125436,59.0,81444,38.0,3.52,21508.0
7,2024-11-05 19:00:36.635882,260571,137432,52.0,123139,46.0,4.42,53691.0
8,2024-11-05 19:02:36.581395,268575,140906,51.0,127669,47.0,4.56,8004.0
9,2024-11-05 19:03:26.312304,341825,178240,51.0,163585,47.0,5.8,73250.0
10,2024-11-05 19:05:53.296202,412228,231987,55.0,180241,43.0,7.0,70403.0
11,2024-11-05 19:07:26.826890,412997,232346,55.0,180651,43.0,7.01,769.0
12,2024-11-05 19:08:35.603914,419896,233969,55.0,185927,43.0,7.13,6899.0
13,2024-11-05 19:09:55.968702,430733,237186,54.0,193547,44.0,7.31,10837.0
14,2024-11-05 19:11:34.630463,453631,245852,53.0,207779,45.0,7.7,22898.0
15,2024-11-05 19:13:49.368413,490942,259226,52.0,231716,46.0,8.34,37311.0
16,2024-11-05 19:16:41.059718,508830,265442,51.0,243388,47.0,8.64,17888.0
17,2024-11-05 19:19:17.159599,514445,266313,51.0,248132,47.0,8.74,5615.0
18,2024-11-05 19:21:33.417854,597210,316930,52.0,280280,46.0,10.15,82765.0
19,2024-11-05 19:24:25.904066,664390,343926,51.0,320464,47.0,11.29,67180.0
20,2024-11-05 19:28:31.170040,739611,379088,50.0,360523,48.0,12.56,75221.0
21,2024-11-05 19:30:25.503431,775383,389545,49.0,385838,49.0,13.17,35772.0
22,2024-11-05 19:31:33.571017,775838,389643,49.0,386195,49.0,13.18,455.0
23,2024-11-05 19:33:35.690397,800934,400459,49.0,400475,49.0,13.61,25096.0
24,2024-11-05 19:37:41.020128,947557,456096,47.0,491461,51.0,16.09,146623.0
25,2024-11-05 19:39:34.959745,1205044,565118,46.0,639926,52.0,20.46,257487.0
26,2024-11-05 19:42:55.461149,1205868,565601,46.0,640267,52.0,20.47,824.0
27,2024-11-05 19:43:50.859947,1207902,566448,46.0,641454,52.0,20.51,2034.0
28,2024-11-05 19:44:21.344645,1265123,600363,47.0,664760,52.0,21.48,57221.0
29,2024-11-05 19:45:48.329850,1363919,634808,46.0,729111,52.0,23.16,98796.0
30,2024-11-05 19:49:04.254717,1364215,634849,46.0,729366,52.0,23.17,296.0
31,2024-11-05 19:49:31.914511,1383993,642253,45.0,741740,53.0,23.51,19778.0
32,2024-11-05 19:51:50.073994,1397195,645756,45.0,751439,53.0,23.73,13202.0
33,2024-11-05 19:52:49.868726,1457836,663723,45.0,794113,53.0,24.76,60641.0
34,2024-11-05 19:53:41.978154,1459999,664567,45.0,795432,53.0,24.8,2163.0
35,2024-11-05 19:54:02.927618,1463084,666637,45.0,796447,53.0,24.85,3085.0
36,2024-11-05 19:54:24.412889,1515342,685743,44.0,829599,54.0,25.74,52258.0
37,2024-11-05 19:57:32.473916,1544800,694449,44.0,850351,54.0,26.24,29458.0
38,2024-11-05 19:59:23.390924,2145616,1025531,47.0,1120085,51.0,36.46,600816.0
39,2024-11-05 20:01:51.865766,2148071,1026380,47.0,1121691,51.0,36.5,2455.0
