,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 20:05:54.934815,189247,151487,78.0,37760,19.0,5.13,189247.0
2,2024-11-05 20:06:13.491149,191864,151992,77.0,39872,20.0,5.2,2617.0
3,2024-11-05 20:07:04.495033,192581,152148,77.0,40433,20.0,5.22,717.0
4,2024-11-05 20:11:38.999415,193511,152241,77.0,41270,20.0,5.25,930.0
5,2024-11-05 20:12:22.410061,197489,154485,76.0,43004,21.0,5.36,3978.0
6,2024-11-05 20:14:03.789644,244471,180498,72.0,63973,25.0,6.64,46982.0
7,2024-11-05 20:14:53.070434,261938,186003,69.0,75935,28.0,7.11,17467.0
8,2024-11-05 20:15:41.581796,368902,229787,61.0,139115,36.0,10.02,106964.0
9,2024-11-05 20:19:11.059684,814538,465477,55.0,349061,41.0,22.14,445636.0
10,2024-11-05 20:19:34.651066,823515,469340,55.0,354175,42.0,22.39,8977.0
11,2024-11-05 20:20:50.078340,827340,471682,55.0,355658,42.0,22.49,3825.0
12,2024-11-05 20:22:14.729827,836413,477625,55.0,358788,42.0,22.74,9073.0
13,2024-11-05 20:23:31.644995,840077,479149,55.0,360928,42.0,22.84,3664.0
14,2024-11-05 20:24:12.910344,841975,480364,55.0,361611,42.0,22.89,1898.0
15,2024-11-05 20:24:54.791704,846241,483643,55.0,362598,41.0,23.01,4266.0
16,2024-11-05 20:25:21.265248,850977,485676,55.0,365301,42.0,23.14,4736.0
17,2024-11-05 20:26:03.531494,852664,486196,55.0,366468,42.0,23.18,1687.0
18,2024-11-05 20:27:40.156684,861542,490051,55.0,371491,42.0,23.42,8878.0
19,2024-11-05 20:29:08.384758,861620,490066,55.0,371554,42.0,23.43,78.0
20,2024-11-05 20:30:03.396451,1022780,579817,55.0,442963,42.0,27.82,161160.0
21,2024-11-05 20:31:06.507418,1120358,628420,54.0,491938,42.0,30.48,97578.0
22,2024-11-05 20:33:08.643788,1131788,632392,54.0,499396,43.0,30.79,11430.0
23,2024-11-05 20:33:50.117705,1211354,663808,53.0,547546,44.0,32.96,79566.0
24,2024-11-05 20:34:09.521646,1212086,664125,53.0,547961,44.0,32.98,732.0
25,2024-11-05 20:34:52.798497,1215299,664635,53.0,550664,44.0,33.06,3213.0
26,2024-11-05 20:59:43.218810,1650074,937842,55.0,712232,42.0,44.95,434775.0
27,2024-11-05 21:03:27.251477,1651434,938153,55.0,713281,42.0,44.98,1360.0
28,2024-11-05 21:05:27.217459,1752955,1001843,55.0,751112,41.0,47.73,101521.0
29,2024-11-05 21:07:28.700174,1753227,1001881,55.0,751346,41.0,47.76,272.0
30,2024-11-05 21:07:46.408992,1753796,1001943,55.0,751853,41.0,47.76,569.0
31,2024-11-05 21:08:06.003151,1754129,1001994,55.0,752135,41.0,47.76,333.0
32,2024-11-05 21:09:34.257640,1754710,1002246,55.0,752464,41.0,47.78,581.0
33,2024-11-05 21:15:08.777319,1756422,1003148,55.0,753274,41.0,47.82,1712.0
34,2024-11-05 21:16:15.870597,1983650,1107057,54.0,876593,43.0,54.0,227228.0
35,2024-11-05 21:17:24.519679,1984309,1107414,54.0,876895,43.0,54.02,659.0
36,2024-11-05 21:23:01.910582,1996450,1112403,54.0,884047,43.0,54.35,12141.0
