,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 18:24:50.662310,67163,36032,52.0,31131,45.0,1.42,67163.0
2,2024-11-05 18:25:17.790799,68548,36308,52.0,32240,46.0,1.45,1385.0
3,2024-11-05 18:25:39.740423,68775,36398,52.0,32377,46.0,1.46,227.0
4,2024-11-05 18:26:00.983117,80019,41562,51.0,38457,47.0,1.7,11244.0
5,2024-11-05 18:26:45.319498,85122,42740,49.0,42382,49.0,1.8,5103.0
6,2024-11-05 18:27:06.276589,85502,42933,49.0,42569,49.0,1.81,380.0
7,2024-11-05 18:27:29.943742,88656,44085,49.0,44571,49.0,1.88,3154.0
8,2024-11-05 18:27:58.453588,90155,45126,49.0,45029,49.0,1.91,1499.0
9,2024-11-05 18:28:21.080473,93105,46267,49.0,46838,49.0,1.97,2950.0
10,2024-11-05 18:28:42.327541,117515,71529,60.0,45986,38.0,2.48,24410.0
11,2024-11-05 18:28:58.350756,118767,71851,59.0,46916,39.0,2.51,1252.0
12,2024-11-05 18:29:17.107971,119593,72097,59.0,47496,39.0,2.53,826.0
13,2024-11-05 18:29:38.979997,120725,72322,59.0,48403,39.0,2.55,1132.0
14,2024-11-05 18:29:55.369712,122749,73106,58.0,49643,40.0,2.59,2024.0
15,2024-11-05 18:30:18.927046,125655,74118,58.0,51537,40.0,2.66,2906.0
16,2024-11-05 18:30:36.249563,125946,74219,58.0,51727,40.0,2.66,291.0
17,2024-11-05 18:31:01.813630,128345,75352,58.0,52993,40.0,2.71,2399.0
18,2024-11-05 18:31:24.742544,129813,75653,57.0,54160,41.0,2.74,1468.0
19,2024-11-05 18:31:52.246420,144208,82235,56.0,61973,42.0,3.05,14395.0
20,2024-11-05 18:32:32.777147,145961,82952,56.0,63009,42.0,3.09,1753.0
21,2024-11-05 18:32:48.334765,149331,83886,55.0,65445,43.0,3.16,3370.0
22,2024-11-05 18:33:04.311606,153848,85818,55.0,68030,43.0,3.26,4517.0
23,2024-11-05 18:33:31.934229,158892,87804,54.0,71088,44.0,3.36,5044.0
24,2024-11-05 18:33:57.226658,159678,87997,54.0,71681,44.0,3.38,786.0
25,2024-11-05 18:34:18.531055,160282,88106,54.0,72176,44.0,3.39,604.0
26,2024-11-05 18:34:37.800140,168076,91648,53.0,76428,44.0,3.56,7794.0
27,2024-11-05 18:34:59.759197,169343,92301,53.0,77042,44.0,3.59,1267.0
28,2024-11-05 18:35:15.293944,178803,97056,53.0,81747,45.0,3.79,9460.0
29,2024-11-05 18:35:34.063314,180545,97655,53.0,82890,45.0,3.83,1742.0
30,2024-11-05 18:36:22.215990,456538,277166,59.0,179372,38.0,9.69,275993.0
31,2024-11-05 18:36:41.836370,459108,277634,59.0,181474,38.0,9.74,2570.0
32,2024-11-05 18:37:09.559562,462674,279451,59.0,183223,39.0,9.82,3566.0
33,2024-11-05 18:37:34.695112,478524,288342,59.0,190182,39.0,10.16,15850.0
34,2024-11-05 18:38:02.198369,486226,291105,58.0,195121,39.0,10.33,7702.0
35,2024-11-05 18:38:21.931110,488831,291849,58.0,196982,39.0,10.38,2605.0
36,2024-11-05 18:38:45.875026,493227,293378,58.0,199849,39.0,10.47,4396.0
37,2024-11-05 18:39:05.323670,504627,297642,58.0,206985,40.0,10.72,11400.0
38,2024-11-05 18:39:28.667185,509784,299840,57.0,209944,40.0,10.82,5157.0
39,2024-11-05 18:39:52.344029,514833,302176,57.0,212657,40.0,10.93,5049.0
40,2024-11-05 18:41:06.469529,539388,311865,56.0,227523,41.0,11.45,24555.0
