,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 18:42:39.907675,24661,12221,48.0,12440,49.0,3.17,24661.0
2,2024-11-05 18:52:15.175789,35728,17467,48.0,18261,50.0,4.58,11067.0
3,2024-11-05 18:53:57.719795,54708,23177,41.0,31531,56.0,7.0,18980.0
4,2024-11-05 18:59:21.444174,64135,25926,39.0,38209,58.0,8.21,9427.0
5,2024-11-05 19:00:18.135014,64546,26139,39.0,38407,58.0,8.26,411.0
6,2024-11-05 19:00:52.907216,77612,29850,37.0,47762,60.0,9.93,13066.0
7,2024-11-05 19:01:53.417823,77811,29901,37.0,47910,60.0,9.96,199.0
8,2024-11-05 19:02:12.192408,83333,31054,36.0,52279,61.0,10.67,5522.0
9,2024-11-05 19:02:36.581395,84496,31283,36.0,53213,61.0,10.81,1163.0
10,2024-11-05 19:02:57.641714,85283,31509,36.0,53774,62.0,10.92,787.0
11,2024-11-05 19:04:22.608155,93354,33582,35.0,59772,63.0,11.95,8071.0
12,2024-11-05 19:13:25.598267,94720,34081,35.0,60639,62.0,12.13,1366.0
13,2024-11-05 19:15:13.991598,95639,34240,35.0,61399,63.0,12.24,919.0
14,2024-11-05 19:15:31.087408,96197,34324,35.0,61873,63.0,12.31,558.0
15,2024-11-05 19:16:41.059718,96719,34415,35.0,62304,63.0,12.38,522.0
16,2024-11-05 19:17:08.557916,109597,38139,34.0,71458,64.0,14.04,12878.0
17,2024-11-05 19:17:54.830138,116622,39820,33.0,76802,64.0,14.94,7025.0
18,2024-11-05 19:18:51.328246,120886,41796,33.0,79090,64.0,15.5,4264.0
19,2024-11-05 19:19:17.159599,124724,42814,33.0,81910,64.0,15.99,3838.0
20,2024-11-05 19:21:09.744061,126079,43102,33.0,82977,64.0,16.16,1355.0
21,2024-11-05 19:21:57.138186,131004,44231,33.0,86773,65.0,16.8,4925.0
22,2024-11-05 19:22:32.845450,131340,44264,33.0,87076,65.0,16.84,336.0
23,2024-11-05 19:23:00.958075,135838,45565,32.0,90273,65.0,17.42,4498.0
24,2024-11-05 19:24:25.904066,161313,52419,31.0,108894,66.0,20.68,25475.0
25,2024-11-05 19:25:05.529327,162272,52606,31.0,109666,66.0,20.8,959.0
26,2024-11-05 19:26:04.946099,165585,53652,31.0,111933,66.0,21.23,3313.0
27,2024-11-05 19:27:04.851799,167721,54148,31.0,113573,66.0,21.51,2136.0
28,2024-11-05 19:27:20.005217,168322,54259,31.0,114063,66.0,21.58,601.0
29,2024-11-05 19:28:11.426352,170005,54667,31.0,115338,66.0,21.8,1683.0
30,2024-11-05 19:28:31.170040,174859,55645,31.0,119214,66.0,22.42,4854.0
31,2024-11-05 19:29:13.964226,203331,65544,31.0,137787,66.0,26.08,28472.0
32,2024-11-05 19:29:31.070801,208119,66680,31.0,141439,66.0,26.69,4788.0
33,2024-11-05 19:29:50.602408,210163,67181,31.0,142982,66.0,26.96,2044.0
34,2024-11-05 19:30:06.058437,211322,67573,31.0,143749,66.0,27.11,1159.0
35,2024-11-05 19:31:08.975776,225416,70666,30.0,154750,67.0,28.9,14094.0
36,2024-11-05 19:31:33.571017,231511,71840,30.0,159671,67.0,29.68,6095.0
37,2024-11-05 19:32:00.976135,231870,71883,30.0,159987,67.0,29.73,359.0
38,2024-11-05 19:33:59.972294,234241,72419,30.0,161822,67.0,30.03,2371.0
39,2024-11-05 19:35:04.264851,254751,78736,30.0,176015,67.0,32.37,20510.0
40,2024-11-05 19:35:31.543892,255049,78796,30.0,176253,67.0,32.41,298.0
41,2024-11-05 19:36:30.718097,257946,79526,30.0,178420,67.0,33.18,2897.0
42,2024-11-05 19:37:18.379187,261323,80468,30.0,180855,68.0,33.62,3377.0
43,2024-11-05 19:37:41.020128,262006,80615,30.0,181391,68.0,33.7,683.0
44,2024-11-05 19:38:05.214553,277120,86314,30.0,190806,67.0,35.67,15114.0
45,2024-11-05 19:38:46.041744,277450,86369,30.0,191081,67.0,35.48,330.0
46,2024-11-05 19:39:11.051087,280764,87241,30.0,193523,67.0,35.9,3314.0
47,2024-11-05 19:41:06.076519,283788,88019,30.0,195769,67.0,36.19,3024.0
48,2024-11-05 19:42:33.699672,303427,92295,29.0,211132,68.0,38.7,19639.0
49,2024-11-05 19:42:55.461149,307348,92933,29.0,214415,68.0,39.2,3921.0
50,2024-11-05 19:43:22.215652,312391,94069,29.0,218322,68.0,39.85,5043.0
51,2024-11-05 19:44:21.344645,318449,95222,29.0,223227,68.0,40.62,6058.0
52,2024-11-05 19:44:48.639657,321282,95848,29.0,225434,68.0,40.98,2833.0
53,2024-11-05 19:46:16.093187,322870,96334,29.0,226536,68.0,40.98,1588.0
54,2024-11-05 19:47:43.412379,322954,96339,29.0,226615,68.0,40.79,84.0
55,2024-11-05 19:49:04.254717,324100,96554,29.0,227546,68.0,40.93,1146.0
56,2024-11-05 19:49:31.914511,325652,96823,29.0,228829,68.0,41.13,1552.0
57,2024-11-05 19:50:26.318877,328232,97090,29.0,231142,69.0,41.45,2580.0
58,2024-11-05 19:50:54.034137,329890,97430,28.0,232460,69.0,41.66,1658.0
59,2024-11-05 19:51:24.686330,330482,97644,29.0,232838,69.0,41.74,592.0
60,2024-11-05 19:51:50.073994,339755,99822,28.0,239933,69.0,42.91,9273.0
61,2024-11-05 19:52:17.531532,341376,100137,28.0,241239,69.0,43.1,1621.0
62,2024-11-05 19:52:49.868726,341852,100282,28.0,241570,69.0,43.16,476.0
63,2024-11-05 19:53:14.818840,367970,109028,29.0,258942,69.0,46.46,26118.0
64,2024-11-05 19:53:41.978154,369144,109272,29.0,259872,69.0,46.62,1174.0
65,2024-11-05 19:54:02.927618,378955,111654,28.0,267301,69.0,47.86,9811.0
66,2024-11-05 19:54:24.412889,389104,113700,28.0,275404,69.0,49.14,10149.0
67,2024-11-05 19:55:45.764229,389709,113826,28.0,275883,69.0,49.22,605.0
68,2024-11-05 19:56:07.335872,391009,114221,28.0,276788,69.0,49.38,1300.0
69,2024-11-05 19:56:28.647201,392866,114677,28.0,278189,69.0,49.62,1857.0
70,2024-11-05 19:57:32.473916,394615,114999,28.0,279616,69.0,49.84,1749.0
71,2024-11-05 19:59:23.390924,398611,115989,28.0,282622,69.0,50.08,3996.0
72,2024-11-05 19:59:48.333117,400501,116284,28.0,284217,69.0,50.31,1890.0
73,2024-11-05 20:00:13.458416,402581,116478,28.0,286103,69.0,50.57,2080.0
74,2024-11-05 20:01:18.457816,405367,116962,28.0,288405,69.0,50.92,2786.0
75,2024-11-05 20:01:51.865766,412588,118717,28.0,293871,69.0,51.81,7221.0
76,2024-11-05 20:02:12.256627,413942,119054,28.0,294888,69.0,51.98,1354.0
77,2024-11-05 20:02:36.671308,421110,121496,28.0,299614,69.0,52.88,7168.0
78,2024-11-05 20:05:15.579715,423017,121950,28.0,301067,69.0,52.87,1907.0
79,2024-11-05 20:05:54.934815,427694,122778,28.0,304916,69.0,53.46,4677.0
80,2024-11-05 20:06:13.491149,428756,122843,28.0,305913,70.0,53.59,1062.0
81,2024-11-05 20:07:04.495033,430269,123463,28.0,306806,69.0,53.78,1513.0
82,2024-11-05 20:08:15.504642,432512,123838,28.0,308674,70.0,54.03,2243.0
83,2024-11-05 20:09:08.012170,435331,124301,28.0,311030,70.0,54.38,2819.0
84,2024-11-05 20:09:49.435036,435673,124323,28.0,311350,70.0,54.42,342.0
85,2024-11-05 20:10:17.549929,438832,125018,27.0,313814,70.0,54.7,3159.0
86,2024-11-05 20:10:37.823033,442973,125656,27.0,317317,70.0,55.22,4141.0
87,2024-11-05 20:12:22.410061,443822,125836,27.0,317986,70.0,55.33,849.0
88,2024-11-05 20:13:35.039448,444754,126054,27.0,318700,70.0,55.44,932.0
89,2024-11-05 20:14:03.789644,453822,128031,27.0,325791,70.0,56.69,9068.0
90,2024-11-05 20:15:41.581796,458630,128683,27.0,329947,70.0,57.37,4808.0
91,2024-11-05 20:16:11.430597,474080,134582,27.0,339498,70.0,59.23,15450.0
92,2024-11-05 20:20:50.078340,477014,134496,27.0,342518,70.0,59.93,2934.0
93,2024-11-05 20:21:19.747753,477989,134648,27.0,343341,70.0,60.05,975.0
94,2024-11-05 20:21:48.801889,479223,134858,27.0,344365,70.0,60.38,1234.0
95,2024-11-05 20:19:11.059684,480346,135957,27.0,344389,70.0,60.34,1123.0
96,2024-11-05 20:22:43.675754,485203,136697,27.0,348506,70.0,61.12,4857.0
97,2024-11-05 20:23:08.752569,487098,136857,27.0,350241,70.0,61.36,1895.0
98,2024-11-05 20:24:33.216660,490694,138076,27.0,352618,70.0,61.85,3596.0
99,2024-11-05 20:25:21.265248,496710,139908,27.0,356802,70.0,62.61,6016.0
100,2024-11-05 20:26:31.449541,500029,140497,27.0,359532,70.0,63.04,3319.0
101,2024-11-05 20:26:56.421318,500654,140563,27.0,360091,70.0,63.11,625.0
102,2024-11-05 20:27:40.156684,504952,141199,27.0,363753,70.0,63.65,4298.0
103,2024-11-05 20:31:29.869970,542989,157559,28.0,385430,69.0,68.27,38037.0
104,2024-11-05 20:31:55.501005,543927,157710,28.0,386217,69.0,68.39,938.0
105,2024-11-05 20:32:18.288034,545903,158076,28.0,387827,69.0,68.64,1976.0
106,2024-11-05 20:32:44.746666,548446,158796,28.0,389650,69.0,68.96,2543.0
107,2024-11-05 20:59:43.218810,591851,170512,28.0,421339,69.0,74.52,43405.0
108,2024-11-05 21:05:07.872167,593245,170806,28.0,422439,69.0,74.7,1394.0
109,2024-11-05 21:06:11.056963,594338,170927,28.0,423411,69.0,74.83,1093.0
110,2024-11-05 21:06:59.849565,595458,171365,28.0,424093,69.0,74.98,1120.0
111,2024-11-05 21:08:06.003151,610848,174885,28.0,435963,70.0,77.81,15390.0
112,2024-11-05 21:08:25.596034,612509,175319,28.0,437190,70.0,78.02,1661.0
113,2024-11-05 21:10:26.538995,617689,176543,28.0,441146,70.0,78.85,5180.0
114,2024-11-05 21:11:51.714687,618449,176638,28.0,441811,70.0,79.01,760.0
115,2024-11-05 21:14:23.104368,618986,176735,28.0,442251,70.0,78.86,537.0
116,2024-11-05 21:15:08.777319,621078,177249,27.0,443829,70.0,79.12,2092.0
117,2024-11-05 21:23:01.910582,624661,178116,27.0,446545,70.0,79.56,3583.0
118,2024-11-05 21:25:11.293925,626060,178343,27.0,447717,70.0,79.74,1399.0
119,2024-11-05 21:31:34.395809,640412,181205,27.0,459207,70.0,81.51,14352.0
120,2024-11-05 21:34:16.872461,642053,181483,27.0,460570,70.0,81.72,1641.0
121,2024-11-05 21:36:16.616115,643037,181796,27.0,461241,70.0,82.03,984.0
122,2024-11-05 21:40:11.533309,644428,182210,27.0,462218,70.0,82.2,1391.0
123,2024-11-05 21:45:25.190192,646107,182664,27.0,463443,70.0,82.39,1679.0
124,2024-11-05 21:49:13.567151,647945,183299,27.0,464646,70.0,82.78,1838.0
125,2024-11-05 21:53:14.628578,649132,183611,27.0,465521,70.0,82.93,1187.0
126,2024-11-05 21:56:12.469512,655576,186270,27.0,469306,70.0,83.75,6444.0
127,2024-11-05 22:00:04.937763,657773,187045,27.0,470728,70.0,84.03,2197.0
128,2024-11-05 22:00:31.328198,658306,187116,27.0,471190,70.0,84.1,533.0
129,2024-11-05 22:01:14.945025,681573,195188,28.0,486385,69.0,87.32,23267.0
130,2024-11-05 22:04:22.169100,684962,195623,28.0,489339,70.0,87.75,3389.0
131,2024-11-05 22:06:13.946713,686422,195954,28.0,490468,70.0,87.94,1460.0
132,2024-11-05 22:08:08.959811,687336,196249,28.0,491087,70.0,88.79,914.0
133,2024-11-05 22:10:51.907521,690279,197079,28.0,493200,70.0,88.44,2943.0
134,2024-11-05 22:16:05.435649,691909,197634,28.0,494275,70.0,88.65,1630.0
135,2024-11-05 22:17:22.964149,693699,197745,27.0,495954,70.0,88.88,1790.0
136,2024-11-05 22:21:09.122411,695216,198209,27.0,497007,70.0,89.07,1517.0
137,2024-11-05 22:21:40.594586,696734,198482,27.0,498252,70.0,89.13,1518.0
138,2024-11-05 22:35:32.067634,697094,198559,27.0,498535,70.0,89.24,360.0
139,2024-11-05 22:38:07.984584,711342,203274,28.0,508068,70.0,91.05,14248.0
140,2024-11-05 22:39:52.339557,715703,204485,28.0,511218,70.0,91.61,4361.0
141,2024-11-05 23:06:18.546377,716362,204611,28.0,511751,70.0,93.3,659.0
142,2024-11-05 23:30:35.351399,716969,204679,28.0,512290,70.0,93.42,607.0
143,2024-11-05 23:59:44.703719,717275,204808,28.0,512467,70.0,93.46,306.0
144,2024-11-06 00:02:27.500892,717564,204873,28.0,512691,70.0,93.5,289.0
145,2024-11-06 00:38:38.991842,719218,205141,27.0,514077,70.0,93.98,1654.0
146,2024-11-06 00:39:03.486079,719577,205221,27.0,514356,70.0,94.03,359.0
147,2024-11-06 00:47:55.647571,721093,205531,27.0,515562,70.0,94.23,1516.0
148,2024-11-06 01:20:55.016969,730963,208130,27.0,522833,70.0,95.51,9870.0
149,2024-11-06 01:31:10.769085,731771,208335,27.0,523436,70.0,95.61,808.0
150,2024-11-06 02:57:16.534533,732708,208517,27.0,524191,70.0,95.74,937.0
151,2024-11-06 05:16:21.012526,733868,208727,27.0,525141,70.0,95.82,1160.0
152,2024-11-06 06:18:02.975766,734764,208931,27.0,525833,70.0,95.93,896.0
153,2024-11-06 07:45:15.108015,736208,209204,27.0,527004,70.0,96.12,1444.0
154,2024-11-06 08:21:18.763636,737927,210223,27.0,527704,70.0,96.34,1719.0
