,Datetime_Extraction,Total_Votes,KH_Vote_Count,KH_Vote_Pct,DT_Vote_Count,DT_Vote_Pct,Pct_Reported,Additional_Votes_Since_Last_Update
0,2024-11-05 13:57:33.481434,0,0,0.0,0,0.0,0.0,0.0
1,2024-11-05 22:13:38.494100,105209,51501,48.0,53708,50.0,12.98,105209.0
2,2024-11-05 22:15:28.935421,109849,52510,46.0,57339,51.0,13.55,4640.0
3,2024-11-05 22:18:37.828898,126215,57151,44.0,69064,53.0,15.58,16366.0
4,2024-11-05 22:22:07.162333,146465,63880,42.0,82585,55.0,18.09,20250.0
5,2024-11-05 22:24:09.858309,149407,64519,42.0,84888,55.0,18.45,2942.0
6,2024-11-05 22:25:26.806185,163594,71564,42.0,92030,55.0,20.25,14187.0
7,2024-11-05 22:27:22.423979,163799,71597,42.0,92202,55.0,20.27,205.0
8,2024-11-05 22:27:53.842631,165511,71898,42.0,93613,55.0,20.48,1712.0
9,2024-11-05 22:31:34.399425,165676,71942,42.0,93734,55.0,20.5,165.0
10,2024-11-05 22:40:12.744203,179110,75264,41.0,103846,56.0,22.26,13434.0
11,2024-11-05 22:41:28.459450,196785,82026,40.0,114759,56.0,24.48,17675.0
12,2024-11-05 22:46:08.322743,211769,88991,40.0,122778,56.0,26.34,14984.0
13,2024-11-05 22:46:28.868284,249586,97433,38.0,152153,59.0,31.02,37817.0
14,2024-11-05 22:49:06.220437,255791,98345,37.0,157446,60.0,30.24,6205.0
15,2024-11-05 22:51:02.443436,257667,99761,37.0,157906,59.0,30.37,1876.0
16,2024-11-05 22:51:52.475819,263127,100692,37.0,162435,60.0,31.02,5460.0
17,2024-11-05 22:54:33.397491,276892,106454,37.0,170438,60.0,32.66,13765.0
18,2024-11-05 22:56:08.513337,279211,106782,37.0,172429,60.0,32.79,2319.0
19,2024-11-05 22:58:24.467419,300038,111189,36.0,188849,61.0,35.27,20827.0
20,2024-11-05 23:00:32.514093,305025,111875,35.0,193150,61.0,37.25,4987.0
21,2024-11-05 23:02:13.473130,305585,111936,35.0,193649,61.0,37.32,560.0
22,2024-11-05 23:08:15.805242,308730,112391,35.0,196339,62.0,37.95,3145.0
23,2024-11-05 23:08:35.496655,310505,112906,35.0,197599,62.0,38.17,1775.0
24,2024-11-05 23:16:45.696293,312819,113348,35.0,199471,62.0,38.42,2314.0
25,2024-11-05 23:18:40.818670,325008,117191,35.0,207817,62.0,39.91,12189.0
26,2024-11-05 23:20:52.443714,349069,125995,35.0,223074,62.0,43.01,24061.0
27,2024-11-05 23:23:25.582547,350170,126112,35.0,224058,62.0,43.15,1101.0
28,2024-11-05 23:23:58.318202,355244,127114,34.0,228130,62.0,43.77,5074.0
29,2024-11-05 23:25:34.281296,357317,127607,34.0,229710,62.0,44.02,2073.0
30,2024-11-05 23:28:13.236049,359900,127910,34.0,231990,62.0,44.38,2583.0
31,2024-11-05 23:31:27.779420,365339,128920,34.0,236419,63.0,45.04,5439.0
32,2024-11-05 23:31:54.003902,369819,129773,34.0,240046,63.0,45.59,4480.0
33,2024-11-05 23:32:42.755618,375514,130940,33.0,244574,63.0,46.3,5695.0
34,2024-11-05 23:33:36.219785,381544,131778,33.0,249766,63.0,47.05,6030.0
35,2024-11-05 23:34:42.898984,397261,137126,33.0,260135,63.0,49.0,15717.0
36,2024-11-05 23:39:27.219523,404948,138821,33.0,266127,64.0,49.81,7687.0
37,2024-11-05 23:42:28.123107,415517,142689,33.0,272828,63.0,51.09,10569.0
38,2024-11-05 23:45:28.476657,421686,143817,33.0,277869,64.0,51.5,6169.0
39,2024-11-05 23:46:17.626965,436725,149990,33.0,286735,63.0,53.36,15039.0
40,2024-11-05 23:47:36.285401,441264,150695,33.0,290569,64.0,53.91,4539.0
41,2024-11-05 23:48:01.377692,444098,151156,33.0,292942,64.0,54.25,2834.0
42,2024-11-05 23:50:00.922623,445723,151339,33.0,294384,64.0,54.43,1625.0
43,2024-11-05 23:53:40.457326,480302,160470,32.0,319832,64.0,56.54,34579.0
44,2024-11-05 23:56:11.236031,481271,160663,32.0,320608,64.0,57.0,969.0
45,2024-11-05 23:56:44.927656,486559,163361,32.0,323198,64.0,57.64,5288.0
46,2024-11-05 23:58:28.225005,498522,167894,32.0,330628,64.0,59.08,11963.0
47,2024-11-06 00:01:31.850108,503841,168807,32.0,335034,64.0,59.42,5319.0
48,2024-11-06 00:02:27.500892,508779,169730,32.0,339049,64.0,60.01,4938.0
49,2024-11-06 00:02:52.393586,511151,169983,32.0,341168,65.0,60.29,2372.0
50,2024-11-06 00:14:15.496889,514502,170428,32.0,344074,65.0,61.98,3351.0
51,2024-11-06 00:16:37.700400,515702,170561,32.0,345141,65.0,62.08,1200.0
52,2024-11-06 00:19:57.252816,517040,170775,32.0,346265,65.0,62.24,1338.0
53,2024-11-06 00:20:23.863313,520397,172082,32.0,348315,65.0,62.65,3357.0
54,2024-11-06 00:23:25.355646,524742,173132,32.0,351610,65.0,63.54,4345.0
55,2024-11-06 00:23:48.544294,531210,176595,32.0,354615,65.0,64.33,6468.0
56,2024-11-06 00:27:07.729374,564342,184454,31.0,379888,65.0,68.3,33132.0
57,2024-11-06 00:27:27.410122,570941,185408,31.0,385533,65.0,69.1,6599.0
58,2024-11-06 00:29:58.584073,574079,185994,31.0,388085,65.0,69.48,3138.0
59,2024-11-06 00:38:38.991842,578833,187032,31.0,391801,65.0,70.0,4754.0
60,2024-11-06 00:41:00.128915,580691,187424,31.0,393267,65.0,70.2,1858.0
61,2024-11-06 00:42:17.939714,587303,188706,31.0,398597,66.0,70.99,6612.0
62,2024-11-06 00:46:15.908124,587651,188876,31.0,398775,66.0,70.46,348.0
63,2024-11-06 00:49:40.472992,592343,189941,31.0,402402,66.0,71.23,4692.0
64,2024-11-06 00:51:59.159093,592444,189950,31.0,402494,66.0,71.23,101.0
65,2024-11-06 00:52:21.450992,595537,191341,31.0,404196,66.0,71.61,3093.0
66,2024-11-06 00:54:56.217096,598033,191550,31.0,406483,66.0,71.91,2496.0
67,2024-11-06 00:55:48.508012,604972,192695,31.0,412277,66.0,72.66,6939.0
68,2024-11-06 01:06:59.905813,608645,193673,30.0,414972,66.0,74.88,3673.0
69,2024-11-06 01:09:49.879627,613849,194399,30.0,419450,66.0,75.53,5204.0
70,2024-11-06 01:18:30.235800,614533,194551,30.0,419982,66.0,75.35,684.0
71,2024-11-06 01:18:57.392698,617233,195705,30.0,421528,66.0,75.69,2700.0
72,2024-11-06 01:22:11.693146,624726,197212,30.0,427514,66.0,76.65,7493.0
73,2024-11-06 01:22:55.133400,633330,198549,30.0,434781,66.0,77.7,8604.0
74,2024-11-06 01:23:17.152570,634372,198637,30.0,435735,66.0,77.83,1042.0
75,2024-11-06 01:25:30.487674,653141,205946,30.0,447195,66.0,80.11,18769.0
76,2024-11-06 01:29:01.419689,657149,206648,30.0,450501,66.0,80.61,4008.0
77,2024-11-06 01:30:50.957576,664595,208733,30.0,455862,66.0,79.63,7446.0
78,2024-11-06 01:36:50.960229,677636,212262,30.0,465374,66.0,80.74,13041.0
79,2024-11-06 01:37:09.946254,679165,212610,30.0,466555,66.0,80.92,1529.0
80,2024-11-06 01:42:12.782305,681651,212892,30.0,468759,66.0,78.35,2486.0
81,2024-11-06 01:57:44.312055,690058,216786,30.0,473272,66.0,79.94,8407.0
82,2024-11-06 01:59:22.213614,691511,216971,30.0,474540,66.0,80.1,1453.0
83,2024-11-06 02:00:08.713054,692282,217222,30.0,475060,66.0,80.19,771.0
84,2024-11-06 02:00:29.567204,708440,223056,30.0,485384,66.0,82.06,16158.0
85,2024-11-06 02:00:56.406747,708770,223106,30.0,485664,66.0,82.1,330.0
86,2024-11-06 02:03:57.083617,710278,223307,30.0,486971,66.0,82.27,1508.0
87,2024-11-06 02:09:46.987555,711635,223518,30.0,488117,66.0,82.4,1357.0
88,2024-11-06 02:12:49.759752,714664,224490,30.0,490174,66.0,82.7,3029.0
89,2024-11-06 02:15:36.043309,714859,224512,30.0,490347,66.0,82.72,195.0
90,2024-11-06 02:17:11.410657,717160,224758,30.0,492402,66.0,82.99,2301.0
91,2024-11-06 02:17:39.837318,727331,231236,30.0,496095,66.0,84.17,10171.0
92,2024-11-06 02:27:32.388428,729124,231526,30.0,497598,66.0,84.46,1793.0
93,2024-11-06 02:40:54.210248,730461,231732,30.0,498729,66.0,85.72,1337.0
94,2024-11-06 02:44:05.797164,733775,232462,30.0,501313,66.0,86.15,3314.0
95,2024-11-06 02:45:52.374790,734291,232589,30.0,501702,66.0,86.21,516.0
96,2024-11-06 02:46:33.267975,735642,232697,30.0,502945,66.0,86.36,1351.0
97,2024-11-06 03:03:09.391885,737317,232863,30.0,504454,66.0,86.72,1675.0
98,2024-11-06 03:07:17.815431,745628,232697,30.0,512931,66.0,87.7,8311.0
99,2024-11-06 03:30:41.660821,751600,234169,30.0,517431,66.0,88.37,5972.0
100,2024-11-06 03:39:54.528630,752859,234588,30.0,518271,66.0,88.44,1259.0
101,2024-11-06 03:58:09.825348,756171,235144,30.0,521027,67.0,88.83,3312.0
102,2024-11-06 04:03:18.730297,756280,233942,30.0,522338,67.0,88.84,109.0
103,2024-11-06 04:21:39.769412,766682,236553,30.0,530129,67.0,90.06,10402.0
