,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:14:36.195165,Trump,55.3,30709,Harris,43.6,24215,100
2024-10-07 13:14:48.178077,Trump,55.3,30709,Harris,43.6,24215,100
2024-10-07 13:14:59.334371,Trump,55.3,30709,Harris,43.6,24215,100
2024-10-07 13:15:10.557235,Trump,55.3,30709,Harris,43.6,24215,100
2024-10-07 13:15:22.153698,Trump,55.3,30709,Harris,43.6,24215,100
2024-10-07 13:15:33.019669,Trump,55.3,30709,Harris,43.6,24215,100
2024-10-07 13:15:43.960564,Trump,55.3,30709,Harris,43.6,24215,100
2024-10-07 13:15:55.517904,Trump,55.3,30709,Harris,43.6,24215,100
2024-10-07 13:16:07.046241,Trump,55.3,30709,Harris,43.6,24215,100
