,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:14:36.182679,Trump,61.3,80382,Harris,37.2,48725,100
2024-10-07 13:14:48.162856,Trump,61.3,80382,Harris,37.2,48725,100
2024-10-07 13:14:59.309696,Trump,61.3,80382,Harris,37.2,48725,100
2024-10-07 13:15:10.537233,Trump,61.3,80382,Harris,37.2,48725,100
2024-10-07 13:15:22.128012,Trump,61.3,80382,Harris,37.2,48725,100
2024-10-07 13:15:32.994406,Trump,61.3,80382,Harris,37.2,48725,100
2024-10-07 13:15:43.943427,Trump,61.3,80382,Harris,37.2,48725,100
2024-10-07 13:15:55.493886,Trump,61.3,80382,Harris,37.2,48725,100
2024-10-07 13:16:07.020730,Trump,61.3,80382,Harris,37.2,48725,100
