,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:14:35.862539,Trump,61.9,55850,Harris,36.9,33310,100
2024-10-07 13:14:47.867207,Trump,61.9,55850,Harris,36.9,33310,100
2024-10-07 13:14:58.973589,Trump,61.9,55850,Harris,36.9,33310,100
2024-10-07 13:15:10.241194,Trump,61.9,55850,Harris,36.9,33310,100
2024-10-07 13:15:21.833288,Trump,61.9,55850,Harris,36.9,33310,100
2024-10-07 13:15:32.710421,Trump,61.9,55850,Harris,36.9,33310,100
2024-10-07 13:15:43.649429,Trump,61.9,55850,Harris,36.9,33310,100
2024-10-07 13:15:55.208925,Trump,61.9,55850,Harris,36.9,33310,100
2024-10-07 13:16:06.730744,Trump,61.9,55850,Harris,36.9,33310,100
