,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:14:36.184679,Harris,59.2,12431,Trump,40.0,8391,100
2024-10-07 13:14:48.165856,Harris,59.2,12431,Trump,40.0,8391,100
2024-10-07 13:14:59.311295,Harris,59.2,12431,Trump,40.0,8391,100
2024-10-07 13:15:10.540233,Harris,59.2,12431,Trump,40.0,8391,100
2024-10-07 13:15:22.128012,Harris,59.2,12431,Trump,40.0,8391,100
2024-10-07 13:15:32.994406,Harris,59.2,12431,Trump,40.0,8391,100
2024-10-07 13:15:43.947425,Harris,59.2,12431,Trump,40.0,8391,100
2024-10-07 13:15:55.493886,Harris,59.2,12431,Trump,40.0,8391,100
2024-10-07 13:16:07.023728,Harris,59.2,12431,Trump,40.0,8391,100
