,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:14:35.978565,Trump,56.4,3367,Harris,42.6,2546,100
2024-10-07 13:14:47.972720,Trump,56.4,3367,Harris,42.6,2546,100
2024-10-07 13:14:59.094797,Trump,56.4,3367,Harris,42.6,2546,100
2024-10-07 13:15:10.344705,Trump,56.4,3367,Harris,42.6,2546,100
2024-10-07 13:15:21.939029,Trump,56.4,3367,Harris,42.6,2546,100
2024-10-07 13:15:32.809219,Trump,56.4,3367,Harris,42.6,2546,100
2024-10-07 13:15:43.743951,Trump,56.4,3367,Harris,42.6,2546,100
2024-10-07 13:15:55.309924,Trump,56.4,3367,Harris,42.6,2546,100
2024-10-07 13:16:06.827156,Trump,56.4,3367,Harris,42.6,2546,100
