,Leading_Candidate,Vote_Percent_Leader,Vote_Count_Leader,Trailing_Candidate,Vote_Percent_Trailer,Vote_Count_Trailer,Reported_Percent
2024-10-07 13:14:35.943358,Trump,57.5,13938,Harris,41.0,9936,100
2024-10-07 13:14:47.939147,Trump,57.5,13938,Harris,41.0,9936,100
2024-10-07 13:14:59.058117,Trump,57.5,13938,Harris,41.0,9936,100
2024-10-07 13:15:10.310722,Trump,57.5,13938,Harris,41.0,9936,100
2024-10-07 13:15:21.908386,Trump,57.5,13938,Harris,41.0,9936,100
2024-10-07 13:15:32.778876,Trump,57.5,13938,Harris,41.0,9936,100
2024-10-07 13:15:43.710566,Trump,57.5,13938,Harris,41.0,9936,100
2024-10-07 13:15:55.279082,Trump,57.5,13938,Harris,41.0,9936,100
2024-10-07 13:16:06.801447,Trump,57.5,13938,Harris,41.0,9936,100
